urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,user,city,published,expire,date_scrapped,seen,anon_user
0,0,0,1,0,0,0,0,0,roland,roland sp 404 mk ii ,MINILOGO,Sevilla,2023/03/01,2023/04/29,2023/03/01,64,606
0,0,0,1,0,0,0,0,0,roland,roland sp-404 mk2 ,Modulekular,Albacete,2023/02/24,2023/04/24,2023/03/01,80,1157
0,0,0,1,0,0,0,0,0,eurorack,2hp sine eurorack ,Wallace,La Rioja,2023/01/29,2023/03/26,2023/03/01,144,697
0,0,0,1,0,0,0,0,0,behringer,behringer monopoly como nuevo ,Súper-Bebé,Granada,2023/02/15,2023/03/29,2023/03/01,436,1203
0,0,0,1,0,0,0,0,0,roland,sintetizador roland spv-355 ,finess7,Huelva,2022/08/20,2023/03/29,2023/03/01,1367,703
1,0,0,1,0,0,0,0,0,-,manual impreso mc909 en español ,bioroide,Madrid,2022/10/11,2023/03/28,2023/03/01,250,845
0,0,0,1,0,0,0,0,0,komplete,komplete 12 ultimate + komplete kontrol m32 ,Xabi Plaza Garcia,Bizkaia,2023/01/12,2023/03/13,2023/03/01,216,1539
0,0,0,1,0,0,0,0,0,doepfer,doepfer a-143-2 quad adsr ,Mato-Hari,Pontevedra,2023/01/26,2023/03/26,2023/03/01,126,834
0,0,0,1,0,0,0,0,0,roland,sampler roland ms1 ,Mato-Hari,Pontevedra,2023/01/26,2023/03/26,2023/03/01,260,834
0,0,0,1,0,0,0,0,0,kurzweil,kurzweil mp10 ,zaky,Lleida,2023/02/24,2023/04/25,2023/03/01,94,447
0,0,1,0,0,0,0,0,0,-,analog rythm mk2 ,dani,Lugo,2023/02/26,2023/04/27,2023/03/01,188,412
0,0,0,1,0,0,0,0,0,waldorf,waldorf blofeld keyboard ,Dudu5,Albacete,2023/02/25,2023/04/25,2023/03/01,106,455
0,0,0,1,0,0,0,0,0,korg,korg electribe-mx emx-1 ,Kryz Nop,Barcelona,2023/02/22,2023/04/20,2023/03/01,178,765
0,0,0,1,0,0,0,0,0,roland,roland xp-30 ,Millenia,Valencia,2023/02/24,2023/04/24,2023/03/01,96,811
0,0,0,1,0,0,0,0,0,decksaver,sintetizador korg minilogue + decksaver ,Mario,Cantabria,2023/02/24,2023/03/29,2023/03/01,50,504
0,0,0,1,0,0,0,0,0,studio,studio electronics atc-1 2600 filter cartridge ,FZappy,Barcelona,2021/09/21,2023/03/28,2023/03/01,1106,602
0,0,0,1,0,0,0,0,0,yamaha,"yamaha vocaloid vkb-100, un keytar que canta en japonés ",drtikov,Barcelona,2023/02/27,2023/04/28,2023/03/01,24,771
0,0,0,1,0,0,0,0,0,roland,retrokit rk02 cable arpegiador para roland alpha juno 1 y 2 ,logicsoul,Málaga,2023/02/01,2023/03/26,2023/03/01,144,977
0,0,0,1,0,0,0,0,0,-,"orejas rack neutron, pro 1, k2 80hp fin stock env incl ",PETZOO,Cádiz,2021/01/22,2023/03/30,2023/03/01,1867,481
0,0,0,1,0,0,0,0,0,roland,roland fa-06 ,rogaes,Granada,2022/05/25,2023/03/28,2023/03/01,395,641
0,0,0,1,0,0,0,0,0,-,alm pexp-1 expander pamela's new workout ,selimorgan,Valencia,2023/02/08,2023/03/27,2023/03/01,172,1073
0,0,0,1,0,0,0,0,0,hammond,hammond m100 de 1965 ,windbass,Zaragoza,2023/01/16,2023/03/28,2023/03/01,381,859
0,0,0,1,0,0,0,0,0,tiptop audio ,z-dsp ,jesus_nevado,Madrid,2023/02/23,2023/04/24,2023/03/01,64,1286
0,0,0,1,0,0,0,0,0,roland,roland juno 6 ,moog1406,Girona,2022/02/17,2023/03/25,2023/03/01,1342,637
0,0,0,1,0,0,0,0,0,analogue solutions ,megacity sequencer ,Russell Illsley,Málaga,2022/11/30,2023/04/20,2023/03/01,478,1512
0,0,0,1,0,0,0,0,0,doepfer,doepfer a-106-1 xtreme filter ms20 ,instaljomar,Barcelona,2022/06/08,2023/03/28,2023/03/01,643,1188
0,0,0,1,0,0,0,0,0,eurorack,doepfer a-100lc6 eurorack case ,selimorgan,Valencia,2023/01/23,2023/03/27,2023/03/01,296,1073
0,0,0,1,0,0,0,0,0,roland,tarjeta srx02 concert piano de roland ,airbag2004,Toledo,2022/03/05,2023/03/26,2023/03/01,905,812
0,0,0,1,0,0,0,0,0,roland,roland jd-08 boutique ,antispop,Granada,2023/03/01,2023/04/29,2023/03/01,84,878
0,0,0,1,0,0,0,0,0,-,vector synth ,Imox,Sevilla,2023/02/08,2023/03/28,2023/03/01,474,413
0,0,0,1,0,0,0,0,0,roland,roland tb3 ,morokoko,Barcelona,2023/03/01,2023/04/29,2023/03/01,56,881
0,0,0,1,0,0,0,0,0,analogue solutions ,leipiz s v2 late model ,Russell Illsley,Málaga,2022/11/30,2023/04/20,2023/03/01,536,1512
0,1,0,0,0,0,0,0,0,rhodes,stereoping para rhodes chroma ,Siete7,Burgos,2023/02/27,2023/04/27,2023/03/01,122,561
0,0,0,1,0,0,0,0,0,-,kit controlador para leslies de 6 pines 122 y 147 familias 6h y 6w ,windbass,Zaragoza,2021/07/10,2023/03/28,2023/03/01,999,859
0,0,0,1,0,0,0,0,0,dexibell,"dexibell vivo s1, envío incluido ",rolandhispasonic,Jaén,2023/02/23,2023/03/29,2023/03/01,160,1713
0,0,0,1,0,0,0,0,0,roland,piano 88 contrapesadas roland hp1800s ,patumbao,Zaragoza,2020/11/16,2023/03/28,2023/03/01,1805,857
0,0,0,1,0,0,0,0,0,udo,"udo super 6, nuevecito! ",logan3,Madrid,2023/01/31,2023/03/30,2023/03/01,338,580
0,0,0,1,0,0,0,0,0,ultimate,roland xv-3080 y tarjeta ultimate keys srx-07 ,LuisG,Madrid,2023/02/15,2023/03/29,2023/03/01,226,484
0,0,0,1,0,0,0,0,0,mpc,maleta rigida tipo peli para akai mpc live y live 2 ,trocol,Madrid,2023/02/23,2023/03/29,2023/03/01,94,659
0,0,0,1,0,0,0,0,0,roland,módulo de sonido roland fantom xr ,JECAPA1778,Madrid,2023/02/26,2023/04/26,2023/03/01,262,635
0,0,0,1,0,0,0,0,0,system,sintetizador modular endorphines shuttle system nuevo ,Albornozz,Madrid,2023/02/22,2023/03/30,2023/03/01,166,961
0,0,0,1,0,0,0,0,0,odyssey,behringer odyssey ,Súper-Bebé,Granada,2023/02/15,2023/03/29,2023/03/01,274,1203
0,0,0,1,0,0,0,0,0,maschine,maschine mk i ,drumax,Valencia,2020/04/26,2023/03/26,2023/03/01,3107,657
1,0,0,1,0,0,0,0,0,roland,roland boutique sh01a blue+extras ,maldito_DB,Asturias,2022/06/06,2023/03/29,2023/03/01,2139,975
0,0,0,1,0,0,0,0,0,dreadbox,dreadbox abyss ,tomiwilli,Madrid,2022/12/30,2023/03/24,2023/03/01,872,986
0,0,0,1,0,0,0,0,0,dreadbox,dreadbox nymphes ,costamidnite,Madrid,2022/12/28,2023/03/28,2023/03/01,639,1284
0,0,0,1,0,0,0,0,0,-,modal cobalt 8 ,AngelAce,Madrid,2023/02/01,2023/03/30,2023/03/01,258,752
0,0,0,1,0,0,0,0,0,sequential sequential ,pro 3 se y pro 3 ,Storm,Bizkaia,2023/01/27,2023/03/29,2023/03/01,366,533
0,0,0,1,0,0,0,0,0,roland,"yamaha s70xs, roland a49 ",Gelito,Tarragona,2023/01/04,2023/03/27,2023/03/01,992,612
0,0,0,1,0,0,0,0,0,acidlab,acidlab m303 ,jesus_nevado,Madrid,2023/02/23,2023/04/24,2023/03/01,94,1286
0,0,0,1,0,0,0,0,0,roland,roland jp8000 ,Súper-Bebé,Granada,2023/02/15,2023/03/29,2023/03/01,356,1203
0,0,0,1,0,0,0,0,0,midi,arturia keylab mkii 49 black teclado controlador midi ,serieb,Lugo,2023/01/04,2023/03/29,2023/03/01,406,634
0,0,0,1,0,0,0,0,0,boss,boss fs 5l pedal switch ,Tellie,Murcia,2023/02/24,2023/04/24,2023/03/01,58,607
0,0,0,1,0,0,0,0,0,-,sequential prophet x ,Storm,Bizkaia,2020/12/18,2023/03/28,2023/03/01,4449,533
0,0,0,1,0,0,0,0,0,roland,roland eg-101 ,TonoTNVX,Madrid,2022/12/13,2023/03/29,2023/03/01,566,752
0,0,0,1,0,0,0,0,0,e-mu,e-mu systems procussion ,Kitarshokak.com,Gipuzkoa,2022/08/31,2023/03/30,2023/03/01,814,1513
0,0,0,1,0,0,0,0,0,empress,empress reverb ,jefeberman,Madrid,2023/02/27,2023/04/28,2023/03/01,44,1039
0,0,0,1,0,0,0,0,0,midi,cme uf7 controlador midi de 76 teclas teclado midi usb teclado electrónico ,instaljomar,Barcelona,2022/09/29,2023/03/28,2023/03/01,838,1188
0,0,0,1,0,0,0,0,0,-,"tarjetas voice crystal 1+2 para sq2 sqr+,sq1+ ",gato737,Barcelona,2022/08/01,2023/03/29,2023/03/01,542,588
0,0,0,1,0,0,0,0,0,volca,korg volca bass ,Alejandro M. Molina Amador,Málaga,2022/07/13,2023/03/29,2023/03/01,1831,2335
0,0,0,1,0,0,0,0,0,4ms,4ms dual looping delay ,Carlos R,Barcelona,2023/02/25,2023/04/26,2023/03/01,48,726
0,0,0,1,0,0,0,0,0,eurorack,varios modular eurorack ,numerico,Barcelona,2023/02/25,2023/04/25,2023/03/01,228,866
0,0,0,1,0,0,0,0,0,doepfer,doepfer a-130-2 dual lin exp vca ,Wallace,La Rioja,2023/01/29,2023/03/26,2023/03/01,158,697
0,0,0,1,0,0,0,0,0,korg,korg opsix nuevo ,Salvador Guerrieri Arroyo,Barcelona,2023/02/28,2023/04/28,2023/03/01,78,2470
0,0,0,1,0,0,0,0,0,dreadbox,dreadbox nostalgia ,Wallace,La Rioja,2023/01/29,2023/03/26,2023/03/01,234,697
0,0,0,1,0,0,0,0,0,-,varios sinth effectos drum mixer ,alkalabp,Valencia,2022/11/15,2023/03/26,2023/03/01,2140,824
0,0,0,1,0,0,0,0,0,audio,libros de desarrollo de plugins y audio ,Kevin Smith,Alicante,2022/02/20,2023/03/26,2023/03/01,1070,1058
0,0,0,1,0,0,0,0,0,roland,roland 1976 analog synth genesis cure camel string machine ,TheMix,Pontevedra,2022/12/29,2023/03/27,2023/03/01,715,591
0,0,0,1,0,0,0,0,0,roland,roland a 800 pro ,JavierB,Alicante,2022/10/23,2023/03/30,2023/03/01,1257,675
0,0,1,0,0,0,0,0,0,roland,sampler workstation roland sp - 606 ,lobotomic,Madrid,2022/12/29,2023/03/26,2023/03/01,406,968
0,0,0,1,0,0,0,0,0,eurorack,varios módulos eurorack ,Sergi,Alicante,2023/02/23,2023/04/24,2023/03/01,214,506
0,0,0,1,0,0,0,0,0,teenage engineering ,po-20 arcade con funda ca-20 ,VF,Alicante,2023/01/28,2023/03/29,2023/03/01,200,156
0,0,0,1,0,0,0,0,0,-,sintes y mucho más ,clavinord,Madrid,2022/08/24,2023/03/29,2023/03/01,5011,962
0,0,0,1,0,0,0,0,0,hexinverter,hexinverter snare hexinverter hihats hexinverter clap ,jesus_nevado,Madrid,2023/02/23,2023/04/24,2023/03/01,88,1286
0,0,0,1,0,0,0,0,0,modular,caja para modular 6u ,Ablektro,Barcelona,2023/02/15,2023/03/30,2023/03/01,208,820
0,0,0,1,0,0,0,0,0,modular,módulos eurorack modular ,Replicante,Barcelona,2022/12/04,2023/03/28,2023/03/01,1748,1031
0,0,1,0,0,0,0,0,0,decksaver,elektron analog rytm mk2 + decksaver + librerías ,alcachofazul,Madrid,2023/02/01,2023/03/25,2023/03/01,500,1261
0,0,0,1,0,0,0,0,0,korg,"sinte korg ms-20 mini "" nuevo"" ",Dani,Alicante,2022/08/07,2023/03/26,2023/03/01,1507,380
0,0,0,1,0,0,0,0,0,-,tessseract tukra ,FZappy,Barcelona,2022/08/02,2023/03/30,2023/03/01,1006,602
0,0,0,1,0,0,0,0,0,kurzweil,piano digital kurzweil x-pro up 88 teclas ,airbag2004,Madrid,2021/07/23,2023/03/28,2023/03/01,1681,812
0,0,0,1,0,0,0,0,0,modular,lote cables sintetizador modular ,Øliveira,Pontevedra,2023/02/08,2023/03/29,2023/03/01,244,964
0,0,0,1,0,0,0,0,0,yamaha,yamaha mu100r sintetizador - unidad fx ,Elver Galarga,Lugo,2023/03/01,2023/04/29,2023/03/01,92,1229
0,0,0,1,0,0,0,0,0,moog,moog minitaur en garantía ,MINILOGO,Sevilla,2023/01/08,2023/03/29,2023/03/01,456,606
0,0,0,1,0,0,0,0,0,instruments,mutable instruments shruthi xt sintetizador hibrido analogico wavetable ,on_air_studio,Barcelona,2023/01/25,2023/04/29,2023/03/01,388,1391
0,0,0,1,0,0,0,0,0,moog,pack moog voyager + moogerfoogers acepto cambios ,Ablektro,Barcelona,2023/01/01,2023/03/29,2023/03/01,928,820
0,0,0,1,0,0,0,0,0,nord stage ,3 88 ,alberto,Badajoz,2023/03/01,2023/04/29,2023/03/01,126,745
0,0,0,1,0,0,0,0,0,roland,modulo de sonido roland sc88-st-pro gm gs ,miguelpo,Sevilla,2023/02/26,2023/04/26,2023/03/01,88,866
0,0,0,1,0,0,0,0,0,korg,teclado korg x3 ,Javi,Girona,2022/04/03,2023/03/27,2023/03/01,1822,394
0,0,0,1,0,0,0,0,0,technics,technics sx-k200 sintetizador ,drtikov,Barcelona,2023/02/27,2023/04/28,2023/03/01,84,771
0,0,0,1,0,0,0,0,0,mfb,mfb drum 99 ,soma,Madrid,2023/02/24,2023/04/24,2023/03/01,128,432
0,0,0,1,0,0,0,0,0,hammond,organo hammond x5 mkii ,windbass,Zaragoza,2023/01/06,2023/03/28,2023/03/01,699,859
0,0,0,1,0,0,0,0,0,studio,controlador fatar studio 900 ,dmaio2002us,Murcia,2022/10/31,2023/03/28,2023/03/01,1177,950
0,0,0,1,0,0,0,0,0,-,tc - delay + reverb ,Pablo M. - Sullibass,Zaragoza,2023/02/24,2023/04/25,2023/03/01,162,1704
0,0,0,1,0,0,0,0,0,-,maleta flight-case - estuche para teclado ,Javi,Girona,2022/08/04,2023/03/27,2023/03/01,1023,394
0,0,0,1,0,0,0,0,0,novation,novation bass station rack ,alkalabp,Valencia,2021/09/30,2023/03/26,2023/03/01,2240,824
0,0,0,1,0,0,0,0,0,casio,casio wk 1200 teclado ,drtikov,Barcelona,2023/02/27,2023/04/28,2023/03/01,40,771
0,0,0,1,0,0,0,0,0,casio,casio vl-tone vl-1 ,eTorr,León,2021/04/01,2023/03/29,2023/03/01,1523,524
0,0,0,1,0,0,0,0,0,waldorf,waldorf blofeld ,zaky,Lleida,2023/02/27,2023/04/28,2023/03/01,76,447
0,0,0,1,0,0,0,0,0,yamaha,yamaha mr-10 drum machine con midi-in ,ms10,Zaragoza,2023/02/01,2023/03/23,2023/03/01,292,321
0,0,0,1,0,0,0,0,0,poly,casio vl-5 vl1 poly con lector y funda ,ms10,Zaragoza,2022/02/26,2023/03/26,2023/03/01,1621,321
0,0,0,1,0,0,0,0,0,instruments,mutable instruments shruthi xt env incl ,PETZOO,Cádiz,2023/01/31,2023/03/30,2023/03/01,318,481
0,0,0,1,0,0,0,0,0,-,modulos syntetizer rebajado ,elmandolce,Barcelona,2022/11/11,2023/03/25,2023/03/01,2454,1044
0,0,0,1,0,0,0,0,0,roland,roland fa 06 + funda ,sonic,Valencia,2023/03/01,2023/04/29,2023/03/01,82,540
0,0,0,1,0,0,0,0,0,odyssey,korg arp odyssey mkii limited edition ,logan3,Madrid,2023/02/22,2023/03/29,2023/03/01,198,580
0,0,0,1,0,0,0,0,0,polyend,dreadbox polyend medusa ,Jon Fernandez jarabo,Bizkaia,2023/02/26,2023/04/27,2023/03/01,78,1907
0,0,0,1,0,0,0,0,0,instruments,squarp instruments hapax secuenciador avanzado ,Storm,Bizkaia,2023/02/24,2023/03/29,2023/03/01,148,533
0,0,0,1,0,0,0,0,0,eurorack,vermona quad midi eurorack ,Tomasynt,Madrid,2023/01/10,2023/03/30,2023/03/01,216,863
0,0,0,1,0,0,0,0,0,virus,access virus a ,larch,Gipuzkoa,2022/09/05,2023/03/28,2023/03/01,1537,522
0,0,0,1,0,0,0,0,0,modular,caja para modular 3u ,Ablektro,Barcelona,2023/02/15,2023/03/30,2023/03/01,220,820
0,0,0,1,0,0,0,0,0,-,syncussion sy-m ,soloeskuchalo,Barcelona,2022/12/06,2023/03/27,2023/03/01,555,1404
0,0,1,0,0,0,0,0,0,yamaha,cartucho rom yamaha dx7s por go pro ,int3rc0m,Madrid,2022/02/27,2023/03/27,2023/03/01,823,752
0,0,0,1,0,0,0,0,0,-,"acordeon stela 34 teclas-60 bajos, ",patumbao,Zaragoza,2020/11/16,2023/03/28,2023/03/01,892,857
0,0,0,1,0,0,0,0,0,hammond,hammond sk1 ,Pau Ortolà,Valencia,2022/04/07,2023/03/28,2023/03/01,1696,1078
0,0,0,1,0,0,0,0,0,doepfer,doepfer a-147-2v vclfo ,Wallace,La Rioja,2023/01/29,2023/03/26,2023/03/01,206,697
0,0,0,1,0,0,0,0,0,yamaha,yamaha yc73 comprado hace 3 meses ,jesuscalderon,Sevilla,2023/02/15,2023/03/28,2023/03/01,226,1394
0,0,0,1,0,0,0,0,0,elektron,elektron digitakt 8 track drum computer and sampler ,Cherra Metralla,Zamora,2023/03/01,2023/04/29,2023/03/01,42,1447
0,0,0,1,0,0,0,0,0,decksaver,novation peak con decksaver ,minahonda,Madrid,2022/12/02,2023/03/29,2023/03/01,638,943
0,0,0,1,0,0,0,0,0,behringer,sintetizador monofonico analógico behringer td 3 ,dankikakng,Madrid,2023/03/01,2023/04/29,2023/03/01,54,1043
0,0,0,1,0,0,0,0,0,korg,korg m 50 88 teclas ,jasynth,Madrid,2022/12/30,2023/03/29,2023/03/01,626,769
0,0,0,1,0,0,0,0,0,midi,arturia keylab mkii 61 teclado controlador midi ,serieb,Lugo,2023/01/04,2023/03/27,2023/03/01,388,634
0,0,0,1,0,0,0,0,0,patching,hatz patching panda generador de hi-hats ,FZappy,Barcelona,2023/01/31,2023/03/28,2023/03/01,164,602
0,0,0,1,0,0,0,0,0,korg,korg m1r ex suzanne ciani + usa -> eu transformer ,Russell Illsley,Málaga,2023/02/25,2023/04/25,2023/03/01,234,1512
0,0,0,1,0,0,0,0,0,decksaver,roland sp- 404 a + decksaver ,maraudersound,Barcelona,2022/12/30,2023/03/28,2023/03/01,494,1402
0,0,0,1,0,0,0,0,0,roland,tarjetas roland srx y sr-jv80 ,7ºDisminuido,Málaga,2023/02/15,2023/03/27,2023/03/01,362,1286
0,0,0,1,0,0,0,0,0,yamaha,placa yamaha plg 100-vh vocal harmony ,Elver Galarga,Lugo,2023/02/15,2023/03/30,2023/03/01,188,1229
0,0,0,1,0,0,0,0,0,-,ne zularic repetitor ,Carlos R,Barcelona,2022/10/24,2023/03/27,2023/03/01,333,726
0,0,0,1,0,0,0,0,0,pearl,pearl drum x drx-1 analog drum machine ,finess7,Huelva,2023/01/25,2023/03/29,2023/03/01,389,703
0,0,0,1,0,0,0,0,0,moog,moog slim phatty ,anthuantheriver,Ávila,2022/08/23,2023/03/26,2023/03/01,1476,1624
0,0,0,1,0,0,0,0,0,arturia,arturia matrixbrute ,moog1406,Girona,2022/03/10,2023/03/25,2023/03/01,1014,637
0,0,0,1,0,0,0,0,0,polyend,dreadbox polyend medusa + desksaver y set knobs colores ,mauro paganini,Barcelona,2023/01/11,2023/03/29,2023/03/01,380,1419
0,0,0,1,0,0,0,0,0,doepfer,doepfer mixer a138b ,polypodium,Madrid,2023/02/24,2023/03/29,2023/03/01,70,1106
0,0,0,1,0,0,0,0,0,waldorf,waldorf m sintetizador wavetable ,Storm,Bizkaia,2021/12/24,2023/03/29,2023/03/01,2560,533
0,0,0,1,0,0,0,0,0,behringer,behringer 2600 gray meanie ,Replicante,Barcelona,2022/11/09,2023/03/28,2023/03/01,1724,1031
0,0,0,1,0,0,0,0,0,-,secuenciador analogico 16 pasos dual 8 8 ,instaljomar,Barcelona,2022/07/05,2023/03/28,2023/03/01,2057,1188
0,0,0,1,0,0,0,0,0,-,previo booster estéreo a valvulas ,jefeberman,Madrid,2023/03/01,2023/04/29,2023/03/01,56,1039
0,0,0,1,0,0,0,0,0,midi,6m0d6 de tubbutec y lpzw + cable midi - trs ,Raul Q. de Orte,Barcelona,2022/12/21,2023/03/30,2023/03/01,796,1238
0,0,0,1,0,0,0,0,0,komplete,maschine studio y komplete kontrol s61 ,Fran Bel,Málaga,2022/11/28,2023/03/26,2023/03/01,718,698
0,0,0,1,0,0,0,0,0,korg,korg karma ,bulichan,Alicante,2021/06/09,2023/03/28,2023/03/01,4327,838
0,1,0,0,0,0,0,0,0,polyend,polyend play ,David,Madrid,2023/02/25,2023/04/25,2023/03/01,66,488
0,0,0,1,0,0,0,0,0,hammond,hammond a100 con leslie 760 ,windbass,Zaragoza,2020/11/03,2023/03/28,2023/03/01,5410,859
0,0,0,1,0,0,0,0,0,korg,korg triton taktile ,airbag2004,Madrid,2023/02/15,2023/03/26,2023/03/01,172,812
0,0,0,1,0,0,0,0,0,waldorf,waldorf quantum + sonidos de pago + funda ,minahonda,Madrid,2021/12/18,2023/03/30,2023/03/01,5462,943
0,0,0,1,0,0,0,0,0,elektron,elektron analog keys ,soloeskuchalo,Barcelona,2022/12/06,2023/03/27,2023/03/01,660,1404
0,0,0,1,0,0,0,0,0,behringer,caja de ritmos analógica behringer rd 6 ,dankikakng,Madrid,2023/03/01,2023/04/29,2023/03/01,84,1043
0,0,0,1,0,0,0,0,0,novation,novation remote 25 ,bioroide,Madrid,2022/10/09,2023/03/28,2023/03/01,667,845
0,0,0,1,0,0,0,0,0,midi,modulo de sonidos roland d-70 + secuenciador roland mv30 + mesa de mezclas midi ver videos demo ,Francisco Rivera,Zaragoza,2023/01/25,2023/03/26,2023/03/01,460,1569
0,0,0,1,0,0,0,0,0,nord stage ,2 ha 88 ,Spectro,Palencia,2021/03/13,2023/03/30,2023/03/01,3190,736
0,0,0,1,0,0,0,0,0,emu,emu proteus 2000 ,jasynth,Madrid,2022/09/30,2023/03/29,2023/03/01,1808,769
0,0,0,1,0,0,0,0,0,roland,roland jv-35 + funda ,Elver Galarga,Lugo,2023/03/01,2023/04/29,2023/03/01,102,1229
0,0,0,1,0,0,0,0,0,korg,korg oasys 88 con hard case full equip ,japovaz,Ourense,2022/10/24,2023/03/30,2023/03/01,1082,763
0,0,0,1,0,0,0,0,0,moog,reserved moog subharmonicon ,Russell Illsley,Málaga,2023/02/01,2023/04/03,2023/03/01,351,1512
0,0,0,1,0,0,0,0,0,the,"piano rhodes mark ii suitcase eighty eight 88, the top model! ",logan3,Madrid,2022/12/23,2023/03/26,2023/03/01,628,580
0,0,1,0,0,0,0,0,0,elektron,o elektron syntakt ,Dykkon (DkN Selections),Madrid,2023/02/28,2023/04/28,2023/03/01,172,2071
0,0,0,1,0,0,0,0,0,yamaha,tg 500 yamaha ,gato737,Barcelona,2022/07/21,2023/03/29,2023/03/01,1486,588
0,0,0,1,0,0,0,0,0,yamaha,yamaha sy22 ,xline,Barcelona,2023/02/15,2023/03/29,2023/03/01,304,544
0,0,0,1,0,0,0,0,0,-,icon ikeyboard 5x teclado controlador ,serieb,Lugo,2023/02/22,2023/03/29,2023/03/01,110,634
