,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,city,published,expire,date_scrapped,seen
132,0,0,0,1,150,0,0,0,0,-,malekko varigate 4+ black leer bien ,Barcelona,2023/07/03,2024/11/08,2024/5/17,2607
133,0,0,0,1,399,0,0,0,0,roland,roland alpha juno 2 ,Araba,2024/03/31,2024/06/13,2024/5/17,621
134,0,0,0,1,100,0,0,0,0,midi,interface midi 8 8 entradas salidas steinberg ,Barcelona,2024/04/19,2024/11/10,2024/5/17,296
135,0,0,0,1,470,0,0,0,0,korg,korg minilogue ,Zaragoza,2024/04/26,2024/11/11,2024/5/17,349
136,0,0,0,1,350,0,0,0,0,arturia,arturia keylab mkii 49 black + v collection 8 ,Jaén,2024/05/03,2024/11/11,2024/5/17,180
137,0,0,0,1,50,0,0,0,0,akai,stand akai mpc live mk1 env incluido ,Cádiz,2024/03/04,2024/11/08,2024/5/17,437
138,0,0,0,1,240,0,0,0,0,eowave,eowave domino desktop ,Araba,2024/01/07,2024/11/07,2024/5/17,1722
139,0,0,0,1,33,0,0,0,0,intellijel,intellijel patas 7u case ,Madrid,2023/12/15,2024/06/14,2024/5/17,2047
140,0,0,0,1,150,0,0,0,0,eurorack,qu- bit chord eurorack ,Asturias,2024/05/17,2024/11/12,2024/5/17,30
141,0,0,0,1,300,0,0,0,0,custom,rml electron fuzz custom cv ,Barcelona,2024/05/17,2024/11/12,2024/5/17,58
142,0,0,0,1,240,0,0,0,0,novation,"novation circuit rhythm con decksaver, ajuste de precio ",Madrid,2023/03/24,2024/10/21,2024/5/17,768
143,0,0,0,1,345,0,0,0,0,source,source audio ventris dual reverb ,Valencia,2024/05/17,2024/11/12,2024/5/17,32
144,0,0,0,1,170,0,0,0,0,behringer,behringer bcr2000 ,Madrid,2024/04/18,2024/10/15,2024/5/17,380
145,0,0,0,1,1199,0,0,0,0,squarp,squarp instruments hapax secuenciador avanzado ,Bizkaia,2023/02/23,2024/11/11,2024/5/17,3365
146,0,0,0,1,349,0,0,0,0,poly,poly cinematic knobula ,Murcia,2024/05/10,2024/11/06,2024/5/17,102
147,0,0,0,1,250,0,0,0,0,-,manis iteritas ,Valencia,2024/05/03,2024/10/30,2024/5/17,112
148,0,0,0,1,100,0,0,0,0,-,m audio keystation 61 mk3 ,Barcelona,2024/01/18,2024/11/08,2024/5/17,1604
149,0,0,0,1,250,0,0,0,0,roland,roland ju06 ,Madrid,2023/09/25,2024/11/12,2024/5/17,2872
150,0,0,0,1,90,0,0,0,0,yamaha,yamaha dx7 cartucho ram ,Madrid,2024/05/14,2024/11/10,2024/5/17,89
151,0,0,0,1,3099,0,0,0,0,udo,"udo super gemini, sequential prophet 10 module,,prophet rev2-8, pro 3 se, pro 3,elektron rytm mkii, waldorf m, ",Bizkaia,2021/02/17,2024/06/09,2024/5/17,25019
152,0,0,0,1,200,0,0,0,0,roland,roland tr-08 ,Gipuzkoa,2024/02/27,2024/11/10,2024/5/17,808
153,0,0,0,1,450,0,0,0,0,analogue solutions ,oberkorn 3 ,Barcelona,2023/10/16,2024/06/15,2024/5/17,2074
154,0,0,0,1,550,0,0,0,0,intellijel,intellijel 7u eurorack case ,Barcelona,2024/02/05,2024/11/06,2024/5/17,862
155,0,0,0,1,400,0,0,0,0,evolver,evolver ,Castellón,2024/05/03,2024/11/08,2024/5/17,226
156,0,0,0,1,500,0,0,0,0,korg,korg arp odyssey modulo negro rev 3 ,Murcia,2024/05/13,2024/11/09,2024/5/17,148
157,0,0,0,1,550,0,0,0,0,korg,korg kingkorg black envío incluido ,Pontevedra,2023/07/08,2024/11/08,2024/5/17,3281
158,0,0,0,1,150,0,0,0,0,yamaha,yamaha rev500 ,Valencia,2016/11/07,2024/06/13,2024/5/17,6671
159,0,0,0,1,200,0,0,0,0,-,winterbloom castor & pollux ,Murcia,2024/02/02,2024/10/18,2024/5/17,405
160,0,0,0,1,285,0,0,0,0,roland,roland xv-5050 módulo ,Madrid,2023/07/27,2024/11/12,2024/5/17,2761
