urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,user,city,published,expire,date_scrapped,seen
0,0,0,1,59,0,0,0,0,-,yamaha vrc 103 sustain group ,moog1406,Girona,2021/06/28,2022/09/26,2022/08/30,310
0,0,0,1,580,0,0,0,0,-,elektron digitakt ,edulo,Badajoz,2022/08/02,2022/10/03,2022/08/30,322
0,1,0,0,0,0,0,0,0,-,doepfer a-103 vcf 6 ,Wallace,La Rioja,2022/07/16,2022/09/24,2022/08/30,154
0,0,0,1,290,0,0,0,0,-,kit controlador para leslies de 6 pines 122 y 147 familias 6h y 6w ,windbass,Zaragoza,2021/07/10,2022/09/24,2022/08/30,673
0,0,0,1,390,0,0,0,0,-,akai s3000xl + tarjeta eb16 + zip omega + manuales y cableado ,markos335,Tarragona,2022/06/30,2022/09/27,2022/08/30,414
0,0,0,1,600,0,0,0,0,-,yamaha reface dx + cs ,Kevin Teucilide,Barcelona,2022/08/23,2022/10/20,2022/08/30,200
0,0,0,1,1200,0,0,0,0,-,teclado midi mpe linnstrument 200 teclas ,Ivan,Madrid,2022/07/07,2022/09/05,2022/08/30,310
0,0,0,1,190,0,0,0,0,-,e-mu procussion ,roy242,Valencia,2022/08/23,2022/10/22,2022/08/30,165
0,0,0,1,650,0,0,0,0,-,yamaha an1x ,daniel_es_76,Madrid,2022/08/27,2022/10/26,2022/08/30,148
0,0,0,1,500,0,0,0,0,-,piano 88 contrapesadas roland hp1800s ,patumbao,Zaragoza,2020/11/16,2022/10/27,2022/08/30,1273
0,0,0,1,975,0,0,0,0,-,yamaha modx6 en excelente estado con extras ,nisakku,Barcelona,2022/08/23,2022/09/27,2022/08/30,221
0,0,0,1,60,0,0,0,0,-,arturia minilab mkii ,Caradusanto,Málaga,2022/07/25,2022/09/23,2022/08/30,248
0,0,0,1,389,0,0,0,0,-,roland mv30 ,Francisco Rivera,Madrid,2021/12/24,2022/09/23,2022/08/30,1976
0,0,0,0,0,1,0,0,0,-,ms20 mini keyboard ,Musiqueur,Granada,2022/08/27,2022/10/26,2022/08/30,256
0,0,0,1,975,0,0,0,0,-,teenage enginering + decksaver + funda ,moog1406,Girona,2022/05/25,2022/09/27,2022/08/30,356
0,0,0,1,1050,0,0,0,0,-,kodamo essence fm – sintetizador multitímbrico fm ,alcachofazul,Madrid,2022/07/12,2022/09/25,2022/08/30,528
0,0,0,1,65,0,0,0,0,-,doepfer a 101 2 lpg vactrol lowpasgate ,Øliveira,Pontevedra,2022/08/27,2022/10/26,2022/08/30,71
0,0,0,1,100,0,0,0,0,-,maschine mk i ,drumax,Valencia,2020/04/26,2022/09/28,2022/08/30,2486
0,0,0,1,4990,0,0,0,0,-,make noise system ,angelmahon,Valencia,2022/08/16,2022/10/17,2022/08/30,352
0,0,0,1,180,0,0,0,0,-,doboz touch sensing note memory eurorack ,insula,Madrid,2022/06/29,2022/09/11,2022/08/30,288
0,0,0,1,75,0,0,0,0,-,doepfer a189-1 ,moog1406,Girona,2021/06/10,2022/09/26,2022/08/30,456
0,0,0,1,1700,0,0,0,0,-,eminent solina string ensemble mk 1 ,moral97,Baleares,2021/07/04,2022/09/17,2022/08/30,1371
0,0,0,1,170,0,0,0,0,-,korg sd-400 signal delay 1978 ,selimorgan,Valencia,2022/05/08,2022/09/27,2022/08/30,918
0,0,0,1,205,0,0,0,0,-,befaco crush delay ,moog1406,Girona,2021/06/04,2022/09/20,2022/08/30,400
0,0,0,1,325,0,0,0,0,-,op-z teenage engineering ,Miles,Girona,2022/03/08,2022/09/26,2022/08/30,1320
0,0,0,1,345,0,0,0,0,-,jen sx-2000 synthetone ,Cobe,Madrid,2022/07/04,2022/09/02,2022/08/30,388
0,0,0,1,400,0,0,0,0,-,polyend tracker ,Garz,Lugo,2022/08/16,2022/10/17,2022/08/30,110
0,0,0,1,260,0,0,0,0,-,novation mininova ,Andebol,Pontevedra,2022/03/17,2022/10/29,2022/08/30,994
0,0,0,1,350,0,0,0,0,-,sintetizador roland boutique se-02 ,Jose Armando,Sevilla,2022/07/20,2022/09/18,2022/08/30,512
0,0,0,1,360,0,0,0,0,-,waldorf blofeld desktop negro + licencia sl ,afro.funk,Barcelona,2021/05/31,2022/09/28,2022/08/30,816
0,0,0,1,350,0,0,0,0,-,piano midi yamaha p-95 ,Teresa Velasco Navarro,Madrid,2022/08/02,2022/10/04,2022/08/30,188
0,0,1,0,50,0,0,0,0,-,vco eurorack analogico magerit tb ,Pablo M. - Sullibass,Zaragoza,2022/04/12,2022/09/27,2022/08/30,404
0,0,0,1,120,0,0,0,0,-,alesis v61 + soporte de tijera ,BassDrumsRecords,Madrid,2022/08/09,2022/09/27,2022/08/30,208
0,0,0,1,3249,0,0,0,0,-,sequential prophet x ,Storm,Bizkaia,2020/12/18,2022/09/26,2022/08/30,3785
0,0,0,1,850,0,0,0,0,-,piano eléctrico de escenario kawai mp-5 + fligth case ,viticli,Madrid,2022/07/11,2022/09/25,2022/08/30,235
0,0,1,0,0,0,0,0,0,-,mpc live2 x one ,vulgatron,Madrid,2022/07/31,2022/09/08,2022/08/30,158
0,0,0,1,150,0,0,0,0,-,befaco vc adsr ,Claude_Chabrol,Barcelona,2022/05/09,2022/09/25,2022/08/30,188
0,0,0,1,100,0,0,0,0,-,nuevo a estrenar soporte para 2 teclados quicklok sl-8 ,Frank,Barcelona,2021/11/08,2022/10/19,2022/08/30,615
0,1,0,0,0,0,0,0,0,-,behringer vc340 ,indra-tronic,Madrid,2022/08/24,2022/09/27,2022/08/30,146
0,0,0,1,379,0,0,0,0,-,roland eg 101 ,moog1406,Girona,2021/06/08,2022/10/08,2022/08/30,1008
0,0,0,1,80,0,0,0,0,-,boss flanger bf3 ,Metrolike,Málaga,2022/05/17,2022/10/04,2022/08/30,249
0,0,0,1,1550,0,0,0,0,-,roland v-synth gt 2 0 ,Siete7,Burgos,2022/02/18,2022/09/27,2022/08/30,1463
0,0,0,1,420,0,0,0,0,-,moog minitaur ,Japiax,Córdoba,2022/08/09,2022/10/09,2022/08/30,200
0,0,0,1,375,0,0,0,0,-,casio cz 3000 ,Ra,Huelva,2022/07/02,2022/08/31,2022/08/30,300
0,0,0,1,420,0,0,0,0,-,varios módulos ,perrointel,Barcelona,2022/07/29,2022/09/24,2022/08/30,544
0,0,0,1,20,0,0,0,0,-,roland mt-32 lista de presets ,Samsimo,Madrid,2022/07/03,2022/09/25,2022/08/30,328
0,0,0,1,1500,0,0,0,0,-,detachment 3 archangel ,Adrià Gil,Barcelona,2021/06/11,2022/09/28,2022/08/30,3350
0,0,0,1,300,0,0,0,0,-,bastl instruments bit ranger ,guardabrazo,Madrid,2022/07/21,2022/09/19,2022/08/30,356
0,0,0,1,311,0,0,0,0,-,roland tb 03 ,moog1406,Girona,2022/05/09,2022/09/13,2022/08/30,388
0,0,0,1,900,0,0,0,0,-,nord lead 4 rack ,Pai,Madrid,2022/08/02,2022/09/26,2022/08/30,378
0,0,0,1,499,0,0,0,0,-,roland verselab mv-1 + decksaver ,camidelaigua,Girona,2022/07/18,2022/09/28,2022/08/30,430
0,0,0,1,430,0,0,0,0,-,squarp pyramid mk1 ,gatovertical,Barcelona,2022/05/17,2022/09/09,2022/08/30,447
0,0,0,1,190,0,0,0,0,-,cme uf7 controlador midi de 76 teclas teclado midi usb teclado electrónico ,instaljomar,Barcelona,2022/02/23,2022/09/27,2022/08/30,1381
0,0,0,1,180,0,0,0,0,-,"tarjetas voice crystal 1+2 para sq2 sqr+,sq1+ ",gato737,Barcelona,2022/08/01,2022/09/28,2022/08/30,176
0,0,0,1,129,0,0,0,0,-,endorphin es airstreamer ,moog1406,Girona,2022/01/21,2022/09/23,2022/08/30,434
0,0,0,1,80,0,0,0,0,-,korg volca bass ,afro.funk,Barcelona,2021/06/01,2022/09/28,2022/08/30,487
0,0,0,1,320,0,0,0,0,-,yamaha shs - 200 sintetizador keytar ,Sholo Truth,Madrid,2022/08/30,2022/10/29,2022/08/30,44
0,0,0,1,330,0,0,0,0,-,dynacord percuter s v drum triggers ,Synthaddict,Madrid,2021/07/20,2022/09/20,2022/08/30,808
0,0,0,1,850,0,0,0,0,-,sintetizador moog granmother ,Stefano,Barcelona,2022/08/26,2022/10/25,2022/08/30,136
0,0,0,1,90,0,0,0,0,-,arturia keystep black edition ,selimorgan,Valencia,2022/08/16,2022/09/27,2022/08/30,246
0,0,0,1,390,0,0,0,0,-,korg ms20 mini ,Juano,Sevilla,2022/08/23,2022/10/21,2022/08/30,124
0,0,0,1,400,0,0,0,0,-,critter & guitari organelle digital synth ,fine,Pontevedra,2022/08/23,2022/10/22,2022/08/30,114
0,0,0,1,530,0,0,0,0,-,akai mpc one ,roy242,Valencia,2022/08/16,2022/09/28,2022/08/30,272
0,0,0,1,30,0,0,0,0,-,libros de desarrollo de plugins y audio ,Kevin Smith,Alicante,2022/02/20,2022/09/23,2022/08/30,537
0,0,0,1,545,0,0,0,0,-,roland tr 8s ,moog1406,Girona,2022/02/17,2022/10/17,2022/08/30,910
0,0,0,1,40,0,0,0,0,-,filtro eurorack magerit vcf ,Pablo M. - Sullibass,Zaragoza,2022/08/25,2022/09/27,2022/08/30,74
0,0,0,1,1300,0,0,0,0,-,sintetizador modular completo a estrenar ,jaqjen,Madrid,2022/02/19,2022/09/19,2022/08/30,1125
0,0,0,1,650,0,0,0,0,-,teclado controlador oberheim mc 3000 ,dreamtopia,Badajoz,2022/08/23,2022/10/22,2022/08/30,190
0,0,0,1,130,0,0,0,0,-,emu proteus 1 – sintetizador en rack ,alcachofazul,Madrid,2022/07/29,2022/09/25,2022/08/30,354
0,0,0,1,20,0,0,0,0,-,yamaha psr 3000 - librería para ni kontakt ,Zyon35,Córdoba,2022/06/01,2022/09/18,2022/08/30,199
0,0,0,1,320,0,0,0,0,-,roland jp-8000 ,DJ KARBO,Baleares,2022/08/24,2022/10/23,2022/08/30,410
0,0,0,1,69,0,0,0,0,-,tip top mix z ,moog1406,Girona,2021/06/21,2022/10/08,2022/08/30,401
0,0,0,1,25,0,0,0,0,-,akai cd-rom sound library mpc2000xl vol 1 ,paugui,Sevilla,2021/09/22,2022/09/12,2022/08/30,338
0,0,0,1,650,0,0,0,0,-,mutable instruments ambika ,Dmode,Barcelona,2022/08/23,2022/10/20,2022/08/30,178
0,0,0,1,195,0,0,0,0,-,endorphin es godspeed + ,sonicstage,Girona,2022/08/23,2022/09/27,2022/08/30,94
0,0,0,1,79,0,0,0,0,-,doepfer a-160 -5v clock multiplier ,moog1406,Girona,2022/05/10,2022/09/13,2022/08/30,329
0,0,0,1,1,0,0,0,0,-,sistema modular euroack wmd mutable instruments make noise erica synth ,Imox,Sevilla,2022/08/16,2022/09/27,2022/08/30,557
0,0,0,1,350,0,0,0,0,-,teclado korg ds-8 1986 ,Kevin,Murcia,2022/02/21,2022/09/09,2022/08/30,808
0,0,0,1,200,0,0,0,0,-,instruo ts-l ,Al,Barcelona,2022/07/20,2022/09/18,2022/08/30,188
0,0,0,1,115,0,0,0,0,-,transient modules 8s sequencer ,moog1406,Girona,2021/12/21,2022/09/04,2022/08/30,371
0,0,0,1,179,0,0,0,0,-,korg kossilator pro ,moog1406,Girona,2022/05/20,2022/09/23,2022/08/30,399
0,0,0,1,150,0,0,0,0,-,yamaha rm50 versión rack de ry30 ,CHOSKY_17,Valladolid,2022/07/16,2022/09/14,2022/08/30,344
0,0,0,1,145,0,0,0,0,-,frequency central bartos flur ii ,moog1406,Girona,2022/01/27,2022/10/08,2022/08/30,384
0,0,0,1,800,0,0,0,0,-,yamaha sy99 ,chinog,Madrid,2022/08/16,2022/10/18,2022/08/30,190
0,0,0,1,480,0,0,0,0,-,piano digital yamaha p140 en sevilla ,Bachh,Sevilla,2022/07/27,2022/09/25,2022/08/30,232
0,1,0,0,0,0,0,0,0,-,roland xp50 averiado ,chinog,Madrid,2022/08/16,2022/10/13,2022/08/30,130
0,0,0,1,10,0,0,0,0,-,funda cubrepolvo a la medida para korg monopoly ,grizzvolga,Madrid,2022/07/17,2022/09/26,2022/08/30,302
0,0,0,1,380,0,0,0,0,-,dreadbox hypnosis ,Dmode,Barcelona,2022/02/12,2022/09/20,2022/08/30,847
0,0,0,1,350,0,0,0,0,-,intellijel shapeshifter ,liradigital MRF,Madrid,2022/07/12,2022/09/21,2022/08/30,340
0,0,0,1,1750,0,0,0,0,-,amplificador type leslie 142 145 ,windbass,Zaragoza,2021/05/14,2022/09/21,2022/08/30,1450
0,1,0,0,0,0,0,0,0,-,yamaha psr-sx 600 ,guingo,Albacete,2022/08/16,2022/09/25,2022/08/30,154
0,0,0,1,600,0,0,0,0,-,"yamaha moxf 6, ",morcillero,Barcelona,2022/07/16,2022/09/14,2022/08/30,378
0,0,0,1,899,0,0,0,0,-,elektron analog keys nuevo ,Albornozz,Madrid,2022/03/13,2022/09/15,2022/08/30,1466
0,0,0,1,700,0,0,0,0,-,kawai ca 91 ,VivianGirl,Barcelona,2022/03/27,2022/10/23,2022/08/30,308
0,0,0,1,650,0,0,0,0,-,roland alpha juno 1 ,finaldesousa,Barcelona,2022/08/16,2022/10/16,2022/08/30,233
0,0,0,1,49,0,0,0,0,-,korg t3 lcd ,FranZiskAner,Barcelona,2022/08/28,2022/10/27,2022/08/30,28
0,0,0,1,70,0,0,0,0,-,m-audio oxygen pro mini ,RCZ,Sevilla,2022/08/28,2022/10/27,2022/08/30,76
0,0,0,1,490,0,0,0,0,-,nerdseq y midi expander ,mikel,Barcelona,2022/07/10,2022/09/08,2022/08/30,262
0,0,0,1,50,0,0,0,0,-,lemi midi mixer ,moog1406,Girona,2022/06/08,2022/10/08,2022/08/30,384
0,0,0,1,90,0,0,0,0,-,sound labs raagini digital electronic tanpura ,fartman,Barcelona,2022/03/02,2022/08/31,2022/08/30,992
0,0,0,1,2950,0,0,0,0,-,dreadbox white line system ,angelmahon,Valencia,2022/08/16,2022/10/17,2022/08/30,272
0,0,0,1,100,0,0,0,0,-,varios módulos eurorack ,afx10101,Madrid,2022/06/09,2022/10/09,2022/08/30,1150
0,0,0,1,550,0,0,0,0,-,roland gw8l ,Analogik,Madrid,2021/11/03,2022/10/06,2022/08/30,660
0,0,0,1,80,0,0,0,0,-,eurorack doepfer wasp filter black and yellow ,siropene,Madrid,2022/08/23,2022/09/28,2022/08/30,92
0,0,0,1,399,0,0,0,0,-,sintetizador analogico ,jmgg,Tarragona,2022/04/21,2022/09/27,2022/08/30,1901
0,0,0,1,110,0,0,0,0,-,sintes y mucho más ,clavinord,Madrid,2022/08/24,2022/09/26,2022/08/30,637
0,0,0,1,300,0,0,0,0,-,shuttle control ,Carlos,Barcelona,2022/08/16,2022/09/28,2022/08/30,160
0,0,0,1,2500,0,0,0,0,-,cirklon v1 0 ,ak-47,Barcelona,2022/07/07,2022/09/05,2022/08/30,449
0,0,0,1,2500,0,0,0,0,-,make noise system v1 ,angelmahon,Valencia,2022/08/29,2022/10/28,2022/08/30,135
0,0,0,1,70,0,0,0,0,-,teclado maestro behringer umx490 ,Blackbird Studios Bcn,Barcelona,2022/06/12,2022/09/29,2022/08/30,256
0,0,0,1,95,0,0,0,0,-,tiptop audio hats808 ,sonicstage,Girona,2022/08/23,2022/09/27,2022/08/30,60
1,0,0,1,160,0,0,0,0,-,befaco midi thing ,Claude_Chabrol,Barcelona,2022/08/01,2022/09/16,2022/08/30,175
0,0,0,1,195,0,0,0,0,-,kurzweil micropiano ,Syntetic,Alicante,2022/08/30,2022/10/28,2022/08/30,64
0,0,0,1,38,0,0,0,0,-,bolsa blanda para sintetizador yamaha mx49 o similar ,JavierB,Alicante,2022/08/23,2022/10/22,2022/08/30,92
0,0,0,1,450,0,0,0,0,-,órgano sintetizador rhodes vk-1000 ,jordipares3,Girona,2021/02/19,2022/09/21,2022/08/30,2966
0,0,0,1,60,0,0,0,0,-,órgano hammond the sounder rebajado! ,sirgo,Cantabria,2022/07/28,2022/09/26,2022/08/30,516
0,1,0,0,0,0,0,0,0,-,kurzweil pc4 ,femagon,Ciudad Real,2022/07/28,2022/10/28,2022/08/30,48
0,0,0,1,519,0,0,0,0,-,winter modular eloquencer ,moog1406,Girona,2021/11/23,2022/10/08,2022/08/30,624
0,0,0,1,100,0,0,0,0,-,zip scsi iomega ,Javier gutierrez,Málaga,2022/08/24,2022/10/23,2022/08/30,126
0,0,0,1,160,0,0,0,0,-,temps utile ,Aiko N.,Valencia,2022/07/01,2022/09/05,2022/08/30,482
0,0,0,1,825,0,0,0,0,-,roland vr700 v-combo ,amenstudios,Sevilla,2017/04/12,2022/09/20,2022/08/30,6445
0,0,0,1,750,0,0,0,0,-,kawai vpc1 en perfecto estado ,Bachh,Granada,2022/07/23,2022/09/21,2022/08/30,391
0,0,0,1,650,0,0,0,0,-,sintetizador ver­mona drm1 mk3 trigger ,Mario,Cantabria,2022/07/22,2022/09/27,2022/08/30,194
0,0,0,1,135,0,0,0,0,-,bastl instruments micro granny 2 0 ,guardabrazo,Madrid,2022/07/21,2022/09/19,2022/08/30,491
0,0,0,1,200,0,0,0,0,-,monome 40h ,alfred,Madrid,2021/07/14,2022/10/28,2022/08/30,583
0,0,0,1,1290,0,0,0,0,-,korg sq10 secuenciador ,moog1406,Girona,2022/06/10,2022/09/04,2022/08/30,565
0,0,0,1,399,0,0,0,0,-,"sinte korg ms-20 mini "" nuevo"" ",Dani,Alicante,2022/08/09,2022/09/27,2022/08/30,298
0,0,0,1,40,0,0,0,0,-,doepfer switched multiple a-182-1 ,Pablo M. - Sullibass,Zaragoza,2022/08/25,2022/09/27,2022/08/30,78
0,0,0,1,450,0,0,0,0,-,módulos befaco sinte modular ,Pablo Thonon,Madrid,2021/08/30,2022/10/11,2022/08/30,2242
0,0,0,1,300,0,0,0,0,-,tessseract tukra ,FZappy,Barcelona,2022/08/02,2022/09/28,2022/08/30,172
0,0,0,1,550,0,0,0,0,-,elektron digitone ,Hispalaka,S.C. de Tenerife,2022/08/02,2022/10/25,2022/08/30,82
0,0,0,1,1690,0,0,0,0,-,piano digital kurzweil x-pro up 88 teclas ,airbag2004,Madrid,2021/07/23,2022/09/29,2022/08/30,1252
0,0,0,1,150,0,0,0,0,-,box11 cabinet mas laterales ,FZappy,Barcelona,2022/05/22,2022/09/26,2022/08/30,416
0,0,0,1,60,0,0,0,0,-,behringer 121 dual vcf ,Wallace,La Rioja,2022/06/23,2022/10/24,2022/08/30,272
0,0,0,1,1400,0,0,0,0,-,kurzweil forte 88 teclas ,frascuelillo,Córdoba,2022/01/08,2022/10/14,2022/08/30,644
0,0,0,1,180,0,0,0,0,-,ableton push - primera versión ,renderga,A Coruña,2022/07/27,2022/09/25,2022/08/30,265
0,0,0,1,240,0,0,0,0,-,studiologic numa compact 2 impecable sin uso ,Armando Ferrer,Madrid,2022/08/24,2022/10/23,2022/08/30,224
0,0,0,1,100,0,0,0,0,-,teclado controlador midi cme xkey 25 silver + cme supernova para el transporte ,Barpe,Las Palmas,2021/04/23,2022/10/28,2022/08/30,858
0,0,0,1,199,0,0,0,0,-,antimatter audio crossfold ,Storm,Bizkaia,2021/10/07,2022/09/22,2022/08/30,519
0,0,0,1,195,0,0,0,0,-,twisted electrons cells ,moog1406,Girona,2021/06/16,2022/09/25,2022/08/30,364
0,0,0,1,1600,0,0,0,0,-,clavia nord electro 6d 73 ,Jacob,Madrid,2022/08/09,2022/09/27,2022/08/30,414
0,0,0,1,315,0,0,0,0,-,e-mu orbit v2 9090 ,Cobe,Madrid,2022/07/04,2022/09/02,2022/08/30,298
0,0,0,1,950,0,0,0,0,-,yamaha motif xs 6 ,jasynth,Madrid,2019/12/16,2022/09/28,2022/08/30,4705
0,0,0,1,265,0,0,0,0,-,teclado korg x3 ,Javi,Girona,2022/04/03,2022/09/25,2022/08/30,898
0,0,0,1,600,0,0,0,0,-,leslie 322 ,Ocean Clusters,Alicante,2022/05/28,2022/09/21,2022/08/30,728
0,0,0,1,300,0,0,0,0,-,roland rs-5 ,Julio Prada,Madrid,2022/08/23,2022/10/21,2022/08/30,147
0,0,0,1,2650,0,0,0,0,-,sequential prophet x ,raul,Cádiz,2022/07/29,2022/09/28,2022/08/30,486
0,0,0,1,390,0,0,0,0,-,roland kc 200 ,moog1406,Girona,2022/04/22,2022/08/30,2022/08/30,384
0,0,0,1,220,0,0,0,0,-,akai mpk61 ,Marc,Barcelona,2022/07/04,2022/09/02,2022/08/30,299
0,0,0,1,240,0,0,0,0,-,waldorf streichfett ,Hogart,Barcelona,2022/08/16,2022/09/26,2022/08/30,198
0,0,0,1,139,0,0,0,0,-,endorphin milky way ,moog1406,Girona,2021/03/05,2022/09/20,2022/08/30,591
0,0,0,1,53,0,0,0,0,-,doepfer a 116 vc waveform processor ,moog1406,Girona,2022/03/31,2022/10/08,2022/08/30,314
0,0,0,1,350,0,0,0,0,-,behringer odyssey envío incluido ,moogi,Cádiz,2022/08/25,2022/09/28,2022/08/30,303
0,0,0,1,300,0,0,0,0,-,kurzweill k2500 teclado ,drtikov,Baleares,2022/08/28,2022/10/27,2022/08/30,90
0,0,0,1,144,0,0,0,0,-,endorphin es total recall ,moog1406,Girona,2022/01/20,2022/10/08,2022/08/30,419
0,0,0,1,135,0,0,0,0,-,novation launchkey 37 mk3 ,Miguel Espinosa,Madrid,2022/07/30,2022/09/28,2022/08/30,224
0,0,0,1,20,0,0,0,0,-,extras kurzweil k2000 ,herrhafen,Zaragoza,2022/04/06,2022/09/15,2022/08/30,1424
0,0,0,1,300,0,0,0,0,-,waldorf blofeld black edition ,Kevin Teucilide,Barcelona,2022/02/10,2022/10/14,2022/08/30,492
0,0,0,1,110,0,0,0,0,-,teclado yamaha psr-e263 ,Juda$,Barcelona,2021/10/03,2022/09/17,2022/08/30,748
0,1,0,0,0,0,0,0,0,-,laterales de aluminio para roland system-8 ,mentemodular,Gipuzkoa,2022/07/09,2022/09/07,2022/08/30,178
0,0,0,1,350,0,0,0,0,-,yamaha tx7 ,Syntetic,Alicante,2022/08/30,2022/10/28,2022/08/30,66
0,0,0,1,95,0,0,0,0,-,maleta flight-case - estuche para teclado ,Javi,Girona,2022/08/02,2022/09/25,2022/08/30,152
0,0,0,1,90,0,0,0,0,-,roland sc-33 ,Samsimo,Madrid,2022/05/15,2022/09/25,2022/08/30,587
0,0,0,1,4500,0,0,0,0,-,alesis andromeda a6 ,moog1406,Girona,2021/07/13,2022/09/27,2022/08/30,958
0,0,0,1,200,0,0,0,0,-,novation bass station rack ,alkalabp,Valencia,2021/09/30,2022/09/22,2022/08/30,1676
0,0,0,1,300,0,0,0,0,-,e-mu proteus 2000 ,alfer_1,Málaga,2022/08/16,2022/10/18,2022/08/30,252
0,0,0,1,1750,0,0,0,0,-,yamaha motif xf8 ,cursosdemusica,Madrid,2022/07/30,2022/09/21,2022/08/30,364
0,0,0,1,149,0,0,0,0,-,error box adm03 ,moog1406,Girona,2021/06/09,2022/09/04,2022/08/30,421
0,0,1,0,0,0,0,0,0,-,ginkosynthese samplerslicer ,gorum,Tarragona,2022/03/12,2022/09/28,2022/08/30,496
0,0,0,1,55,0,0,0,0,-,casio vl-tone vl-1 ,eTorr,León,2021/04/01,2022/09/17,2022/08/30,1074
0,0,0,1,5300,0,0,0,0,-,hammond c3 1961 chop down portable ,windbass,Zaragoza,2018/12/28,2022/09/10,2022/08/30,4544
0,0,0,1,25,0,0,0,0,-,analog xperience para yamaha modx y montage ,bicho,Madrid,2019/09/21,2022/09/10,2022/08/30,2106
0,0,0,1,285,0,0,0,0,-,korg minilogue ,o_ak,Albacete,2022/02/07,2022/10/03,2022/08/30,1764
0,0,0,1,1050,0,0,0,0,-,virus ti 2 desktop ,dorremifasol,Barcelona,2022/08/26,2022/09/29,2022/08/30,198
0,0,0,1,110,0,0,0,0,-,casio vl-5 vl1 poly con lector y funda ,ms10,Zaragoza,2022/02/26,2022/09/29,2022/08/30,1029
0,0,0,1,950,0,0,0,0,-,"korg ms-20 fs en negro versión montada, no la versión kit ",Ivan,Madrid,2022/01/26,2022/10/17,2022/08/30,446
0,0,0,1,1950,0,0,0,0,-,roland echo re501 ,angelmahon,Valencia,2022/08/30,2022/10/29,2022/08/30,94
0,0,0,1,200,0,0,0,0,-,make noise wogglebug ,FZappy,Barcelona,2022/08/16,2022/09/28,2022/08/30,118
0,0,0,1,1200,0,0,0,0,-,teclado ketron audya 5 ,Juantxu,Bizkaia,2022/08/23,2022/10/21,2022/08/30,120
0,0,0,1,600,0,0,0,0,-,sintetizador nord lead virtual analógico ,Chari Martin,Tarragona,2022/07/17,2022/09/13,2022/08/30,467
0,0,0,1,200,0,0,0,0,-,korg 01 wfd ,chinog,Madrid,2022/08/16,2022/10/13,2022/08/30,308
0,0,0,1,400,0,0,0,0,-,moog mother 32 ,edulo,Badajoz,2022/05/01,2022/09/16,2022/08/30,749
0,0,0,1,1260,0,0,0,0,-,korg polysix con midi ,Joanic,Baleares,2022/08/16,2022/10/13,2022/08/30,210
0,0,0,1,180,0,0,1,0,-,waldorf blofeld para ,Kascales,Albacete,2022/07/05,2022/09/03,2022/08/30,580
0,0,0,1,275,0,0,0,0,-,mochika x2 atomosynth ,dmfront,Sevilla,2022/07/31,2022/09/19,2022/08/30,382
0,0,0,1,360,0,0,0,0,-,modulos eurorack behringer ,joan cerezo,Barcelona,2022/08/23,2022/09/28,2022/08/30,242
0,0,0,1,700,0,0,0,0,-,access matrix programmer ,cvsequencer,Barcelona,2022/08/02,2022/09/28,2022/08/30,387
0,0,0,1,450,0,0,0,0,-,korg arp odyssey módulo rev 3 ,Replicante,Barcelona,2022/07/02,2022/09/27,2022/08/30,708
0,0,0,1,3500,0,0,0,0,-,kawai sx240 ,Jack Jackjack,Barcelona,2022/08/09,2022/10/10,2022/08/30,252
0,0,0,1,260,0,0,0,0,-,dreadbox hades ,tomiwilli,Madrid,2022/01/17,2022/09/15,2022/08/30,1248
0,0,0,1,300,0,0,0,0,-,korg microkorg xl ,pattyco,Valencia,2022/08/09,2022/10/10,2022/08/30,196
0,0,0,1,35,0,0,0,0,-,tascam 246 pinch roller ,NastyMemoryMan,Madrid,2020/01/20,2022/09/06,2022/08/30,921
0,0,0,1,450,0,0,0,0,-,sintetizador yamaha sy22 ,conserice,Madrid,2022/06/16,2022/10/27,2022/08/30,282
0,0,0,1,200,0,0,0,0,-,"delptronics trigger man, ldb 2e, ldb 2x ",liradigital MRF,Madrid,2022/07/13,2022/09/21,2022/08/30,313
0,1,0,0,0,0,0,0,0,-,e-mu orbit 3 ,CreativeStudio,Madrid,2022/07/25,2022/09/14,2022/08/30,206
0,0,0,1,105,0,0,0,0,-,korg volca drum ,Ruido genérico,Baleares,2022/07/05,2022/09/27,2022/08/30,411
0,0,0,1,500,0,0,0,0,-,moog vx-352 ,Chema Payero,Madrid,2021/07/11,2022/09/01,2022/08/30,1238
0,0,0,1,40,0,0,0,0,-,cartucho rom yamaha dx7s ,int3rc0m,Madrid,2022/02/27,2022/09/26,2022/08/30,405
0,0,0,1,200,0,0,0,0,-,"acordeon stela 34 teclas-60 bajos, ",patumbao,Zaragoza,2020/11/16,2022/10/27,2022/08/30,639
0,0,0,1,329,0,0,0,0,-,modcan triple oscilator ,moog1406,Girona,2021/06/11,2022/10/08,2022/08/30,421
0,0,0,1,800,0,0,0,0,-,analogue solutions leipzig-s ,roy242,Valencia,2022/08/23,2022/09/24,2022/08/30,194
0,1,0,0,0,0,0,0,0,-,op-lab ,Musiqueur,Granada,2022/07/04,2022/09/02,2022/08/30,180
0,0,0,1,90,0,0,0,0,-,m audio keystation 61 mk3 ,zaboonpro,Barcelona,2022/07/14,2022/09/18,2022/08/30,324
0,0,0,1,485,0,0,0,0,-,roland d550 ,Syntetic,Alicante,2022/08/30,2022/10/28,2022/08/30,108
