urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,user,city,published,expire,date_scrapped,seen,anon_user
0,1,0,0,0,0,1,0,0,yamaha,tarjeta expansion yamaha plg-150-an ,bodo kuznik,Baleares,2023/05/28,2023/07/25,2023/06/04,82,1120
0,0,0,1,0,0,0,0,0,casio,teclado casio ctk631 ,otro_yo,Madrid,2023/03/31,2023/06/28,2023/06/04,226,779
0,1,0,0,0,0,0,0,0,yamaha,yamaha reface dx ,Ana Graciela,Alicante,2023/06/01,2023/07/31,2023/06/04,49,1096
0,0,1,0,0,0,0,0,0,ensoniq,"ensoniq mirage rack dms-8 restaurado 1986 8 bits, curtis analog filter 3328 ",Olaf Svendson,Toledo,2023/05/07,2023/06/25,2023/06/04,458,1266
0,0,0,1,0,0,0,0,0,yamaha,yamaha psr-e343 ,JosephMordrake,Sevilla,2023/05/14,2023/07/10,2023/06/04,146,1438
0,0,0,1,0,0,0,0,0,yamaha,modx7 yamaha con funda original y librerías ,jose,Murcia,2023/04/08,2023/06/07,2023/06/04,590,433
0,0,0,1,0,0,0,0,0,moog,moog one 8 ,Alejandro,León,2023/05/28,2023/07/27,2023/06/04,118,912
0,0,0,1,0,0,0,0,0,-,seismic industries vc adsr ,Jorans,Asturias,2023/03/25,2023/07/03,2023/06/04,216,621
0,0,0,1,0,0,0,0,0,e-mu,e-mu proformance 1 módulo de sonidos de piano - con envio ,sergiommms,A Coruña,2022/05/11,2023/07/02,2023/06/04,1091,1091
0,0,0,1,0,0,0,0,0,mpc,caja mpc live ,trocol,Madrid,2023/03/10,2023/06/30,2023/06/04,217,659
0,0,0,1,0,0,0,0,0,akai,akai force ssd 480+expansiones+case ,soma,Madrid,2023/05/21,2023/07/04,2023/06/04,242,432
0,0,0,1,0,0,0,0,0,waldorf,waldorf m sintetizador wavetable ,Storm,Bizkaia,2021/12/24,2023/06/28,2023/06/04,2936,533
0,0,0,1,0,0,0,0,0,-,nektar impact lx49+ teclado controlador ,la.mañana.es.azul,Alicante,2023/05/21,2023/06/30,2023/06/04,110,1754
0,0,0,1,0,0,0,0,0,yamaha,yamaha montage 7 ,domingo,Murcia,2023/04/28,2023/06/29,2023/06/04,450,749
0,0,0,1,0,0,0,0,0,eurorack,"módulo eurorack ""2hp snare"" ",f77,Barcelona,2022/12/16,2023/06/25,2023/06/04,328,212
0,0,0,1,0,0,0,0,0,hammond,hammond a100 con leslie 760 ,windbass,Zaragoza,2020/11/03,2023/07/02,2023/06/04,5946,859
0,0,0,1,0,0,0,0,0,-,teclado tyros 5 con 76 teclas con ampliación a 1024m y 2 packs de sonidos y ritmos ,juanma66,Madrid,2023/04/16,2023/07/04,2023/06/04,292,744
0,0,0,1,0,0,0,0,0,eurorack,varios módulos eurorack ,Capitan Spam,Barcelona,2023/06/04,2023/08/03,2023/06/04,94,1137
0,0,0,1,0,0,0,0,0,dave smith ,tetra ,Dmode,Barcelona,2023/04/16,2023/07/01,2023/06/04,286,489
0,0,0,1,0,0,0,0,0,system,shared system plus ,angelmahon,Valencia,2023/05/31,2023/07/30,2023/06/04,192,1050
0,0,0,1,0,0,0,0,0,roland,sonidos roland jupiter x xm series y zenology pro software ,JM72,Pontevedra,2022/07/15,2023/07/01,2023/06/04,1318,256
0,0,0,1,0,0,0,0,0,vermona,vermona drm1 mkiii sintetizador percusión analógico versión trigger nuevo ,Albornozz,Madrid,2022/11/20,2023/07/03,2023/06/04,978,961
0,0,0,1,0,0,0,0,0,elektron,elektron machinedrum sps-i uw+drive ,Dmode,Barcelona,2023/04/26,2023/07/01,2023/06/04,322,489
0,0,0,1,0,0,0,0,0,roland,roland rs-505 ,Cobe,Madrid,2023/05/29,2023/07/28,2023/06/04,262,377
0,0,0,1,0,0,0,0,0,-,soma lyra-8 sintetizador drone analógico ,Javier m,Córdoba,2023/04/14,2023/06/26,2023/06/04,384,750
0,0,0,1,0,0,0,0,0,-,oxi one + estuche + envío incluido ,ElmoreFreak,Las Palmas,2023/01/12,2023/06/27,2023/06/04,572,1101
0,0,0,1,0,0,0,0,0,farfisa,farfisa bravo ,Pas FCH,León,2023/05/14,2023/06/23,2023/06/04,360,533
0,0,0,1,0,0,0,0,0,yamaha,sampler yamaha a4000 ,xisco_76,Barcelona,2023/01/04,2023/07/02,2023/06/04,965,754
0,0,0,1,0,0,0,0,0,korg,elektribe korg emx1 sd ,frodobolson007,Madrid,2023/06/01,2023/07/31,2023/06/04,112,1342
0,0,0,1,0,0,0,0,0,elektron,elektron digitone ,Vicen,Castellón,2023/05/21,2023/07/31,2023/06/04,124,501
0,0,0,1,0,0,0,0,0,-,beringher rd 6 lm ,4BitMicrocomputer,Valencia,2023/06/02,2023/08/01,2023/06/04,117,1724
0,0,0,1,0,0,0,0,0,-,endorphin es - squawk dirty to me ,Lauki,Bizkaia,2023/06/04,2023/08/02,2023/06/04,46,502
1,0,0,1,0,0,0,0,0,elektron,elektron analog rytm mki ,Javier m,Córdoba,2021/08/19,2023/06/28,2023/06/04,2256,750
0,1,0,0,0,0,0,0,0,midi,midi solutions event processor plus ,Javi,Madrid,2023/05/31,2023/07/30,2023/06/04,48,394
0,0,0,1,0,0,0,0,0,behringer,behringer rd6 ,Antonio,Madrid,2023/05/14,2023/06/28,2023/06/04,308,728
0,0,0,1,0,0,0,0,0,-,mochika x-5 átomosynth sinte semimodular ,bioroide,Madrid,2023/05/14,2023/07/02,2023/06/04,206,845
0,0,0,1,0,0,0,0,0,oberheim,oberheim ob-12 con envio ,sergiommms,A Coruña,2023/03/25,2023/08/01,2023/06/04,776,1091
0,0,0,1,0,0,0,0,0,midi,arturia keylab mkii 49 black teclado controlador midi ,serieb,Lugo,2023/01/04,2023/07/02,2023/06/04,832,634
0,0,0,1,0,0,0,0,0,korg,workstation korg kross2-61 pure white ,liopic,Valencia,2023/06/01,2023/07/31,2023/06/04,86,640
0,0,0,1,0,0,0,0,0,behringer,behringer ms-1 bk ,eTorr,Bizkaia,2023/03/05,2023/06/29,2023/06/04,456,524
0,0,0,1,0,0,0,0,0,maschine,maschine mk3 prácticamente nueva ,Jorge Z,Madrid,2023/05/28,2023/07/27,2023/06/04,126,625
0,0,0,1,0,0,0,0,0,behringer,behringer td-3-sr ,Stahlfabrik,Almería,2023/06/04,2023/08/03,2023/06/04,12,1131
0,0,0,1,0,0,0,0,0,-,modal argon 8m ,auron,Guadalajara,2023/05/30,2023/07/29,2023/06/04,80,549
0,0,0,1,0,0,0,0,0,dreadbox,dreadbox abyss ,tomiwilli,Madrid,2022/12/30,2023/07/01,2023/06/04,1339,986
0,0,0,1,0,0,0,0,0,kurzweil,piano digital kurzweil x-pro up 88 teclas ,airbag2004,Madrid,2021/07/23,2023/06/30,2023/06/04,1827,812
0,0,0,1,0,0,0,0,0,casio,piano digital casio cdp 230rbk + regalos ,Mineapolix,Madrid,2023/04/26,2023/06/28,2023/06/04,248,1046
0,0,0,1,0,0,0,0,0,roland,adsr dual roland 540 ,instaljomar,Barcelona,2023/03/06,2023/06/27,2023/06/04,376,1188
0,0,0,1,0,0,0,0,0,system,moog system 15 ,qbueno,Barcelona,2020/10/03,2023/06/28,2023/06/04,7146,650
0,0,0,1,0,0,0,0,0,yamaha,tg 500 yamaha ,gato737,Barcelona,2022/07/21,2023/06/28,2023/06/04,2108,588
0,0,0,1,0,0,0,0,0,m-audio,controlador m-audio 5 octavas evolution mk461c ,airbag2004,Madrid,2023/02/15,2023/06/30,2023/06/04,252,812
0,0,0,1,0,0,0,0,0,modal ,argon8x electronics ,Eme,Sevilla,2023/06/01,2023/07/31,2023/06/04,169,279
0,0,0,1,0,0,0,0,0,casio,mini sintetizador casio vl-tone vl-1 ,Enric Châlons Serra,Barcelona,2023/03/30,2023/06/29,2023/06/04,276,1911
0,0,0,1,0,0,0,0,0,roland,roland tb3 ,trocol,Madrid,2023/05/21,2023/06/29,2023/06/04,72,659
0,0,0,1,0,0,0,0,0,yamaha,yamaha modx8 + funda ,olibaowl27,Baleares,2023/06/04,2023/08/03,2023/06/04,34,962
0,0,0,1,0,0,0,0,0,novation,novation sl 25 mk2 ,Produccionmusic,Zaragoza,2023/02/07,2023/07/02,2023/06/04,614,1591
0,0,0,1,0,0,0,0,0,neutron,behringer neutron ,Diego,Madrid,2023/05/21,2023/07/22,2023/06/04,225,488
0,0,0,1,0,0,0,0,0,eurorack,sintetizador modular endorphines shuttle system eurorack nuevo ,Albornozz,Madrid,2023/02/20,2023/07/03,2023/06/04,694,961
0,0,1,0,0,0,0,0,0,adam,funda para teclado de 5 octavas por soporte rack tipo adam hall ,bioroide,Madrid,2021/04/01,2023/06/29,2023/06/04,1528,845
0,0,0,1,0,0,0,0,0,-,controlador táctil tnrs doboz v1 ,Betacam,Madrid,2023/05/21,2023/06/29,2023/06/04,160,685
0,0,0,1,0,0,0,0,0,yamaha,yamaha reface cs ,KevinT,Barcelona,2023/04/11,2023/06/10,2023/06/04,326,593
0,0,0,1,0,0,0,0,0,eurorack,"secuenciador, case y módulos eurorack ",siropene,Madrid,2023/04/23,2023/06/29,2023/06/04,854,869
0,0,0,1,0,0,0,0,0,-,creamware noah ,angelmahon,Valencia,2023/05/21,2023/07/20,2023/06/04,387,1050
0,0,0,1,0,0,0,0,0,roland,tarjeta srx02 concert piano de roland ,airbag2004,Toledo,2022/03/05,2023/06/30,2023/06/04,1044,812
0,0,0,1,0,0,0,0,0,instruments,kordbot isla instruments ,IK3R,Barcelona,2022/02/25,2023/06/30,2023/06/04,1938,281
0,0,0,1,0,0,0,0,0,korg,korg n5 fallo iluminación pantalla ,otro_yo,Madrid,2023/03/31,2023/06/29,2023/06/04,378,779
0,0,0,1,0,0,0,0,0,roland,roland fantom 7 ,raul,Cádiz,2023/05/14,2023/06/27,2023/06/04,313,436
0,0,0,1,0,0,0,0,0,yamaha,yamaha kx 61 ,dmaio2002us,Murcia,2023/06/01,2023/07/04,2023/06/04,134,950
0,0,0,1,0,0,0,0,0,roland,roland fantom g6 ,NELUQ,Cuenca,2023/03/29,2023/07/03,2023/06/04,537,389
0,0,0,1,0,0,0,0,0,-,mochila para transportar teclado ,Gurrufredo Fredo Fredo,Barcelona,2023/02/03,2023/08/01,2023/06/04,264,2117
0,0,0,1,0,0,0,0,0,moog,moog slim phatty ,anthuantheriver,Ávila,2022/08/23,2023/07/02,2023/06/04,2205,1624
0,0,0,1,0,0,0,0,0,-,modal argon8 ,Storm,Bizkaia,2021/03/29,2023/07/01,2023/06/04,5316,533
0,0,0,1,0,0,0,0,0,korg,korg drumlogue ,Storm,Bizkaia,2023/01/24,2023/06/28,2023/06/04,904,533
0,0,0,1,0,0,0,0,0,-,soporte o mesa electrico ,domingo,Murcia,2023/05/14,2023/06/29,2023/06/04,300,749
0,0,0,1,0,0,0,0,0,arturia,arturia keylab 61 mk ii negro ,selimorgan,Valencia,2023/05/14,2023/07/02,2023/06/04,264,1073
0,0,0,1,0,0,0,0,0,studio,fatar studio 49 ,Davo,Madrid,2023/05/14,2023/07/03,2023/06/04,208,394
0,0,0,1,0,0,0,0,0,yamaha,sintetizador yamaha mx88 como nuevo ,Khellus,Valencia,2023/05/14,2023/07/16,2023/06/04,229,728
0,0,0,1,0,0,0,0,0,dreadbox,dreadbox erebus v2 ,selimorgan,Valencia,2023/04/25,2023/07/01,2023/06/04,442,1073
0,0,0,1,0,0,0,0,0,emu,emu proteus 2000 ,jasynth,Madrid,2022/09/30,2023/07/03,2023/06/04,2514,769
0,0,0,1,0,0,0,0,0,elektron,elektron analog rythm mki ,granda79,Gipuzkoa,2023/05/21,2023/07/02,2023/06/04,261,733
0,0,0,1,0,0,0,0,0,electronics ,studio atc-1 2600 filter cartridge ,FZappy,Barcelona,2021/09/21,2023/07/02,2023/06/04,1246,602
0,0,0,1,0,0,0,0,0,yamaha,manual y caja yamaha qy100 ,bioroide,Madrid,2022/10/11,2023/07/02,2023/06/04,439,845
0,0,0,1,0,0,0,0,0,korg,korg prologue 8 polyphonic analogue synthesizer ,cheicon,Cádiz,2023/05/21,2023/07/18,2023/06/04,456,729
0,0,1,0,0,0,0,0,0,-,kaoss pad 2 - delay stereo y más ,Pablo M. - Sullibass,Zaragoza,2023/04/05,2023/07/04,2023/06/04,533,1704
0,0,0,1,0,0,0,0,0,roland,roland mt-32 lista de presets ,Samsimo,Madrid,2022/07/03,2023/07/02,2023/06/04,941,729
