urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,user,city,published,expire,date_scrapped,seen,anon_user
0,0,1,0,0,0,0,0,0,ketron,ketron sd 1000 ,joseluis11,Alicante,2022/08/06,2022/10/05,2022/10/01,282,976
0,0,0,1,550,0,0,0,0,-,leslie 760 ,Kike Ochoa Fernandez,Madrid,2022/01/23,2022/11/28,2022/10/01,540,1867
0,0,0,1,370,0,0,0,0,alesis,alesis micron ,finaldesousa,Barcelona,2022/08/26,2022/10/25,2022/10/01,312,1278
0,0,0,1,50,0,0,0,0,eurorack,modulos eurorack ultimos-rebajados ,curve259,Araba,2020/04/17,2022/10/21,2022/10/01,14980,709
0,0,0,1,580,0,0,0,0,korg,korg krome 61 ,Andoni,Navarra,2022/08/06,2022/10/05,2022/10/01,484,601
0,0,0,1,550,0,0,0,0,akai,akai mpk88 impecable con flight case a medida ,japovaz,Ourense,2022/06/15,2022/10/24,2022/10/01,553,763
0,0,0,1,100,0,0,0,0,behringer,behringer bcr2000 ,control_7,Madrid,2022/09/24,2022/11/22,2022/10/01,154,919
0,0,0,1,150,0,0,0,0,befaco,befaco kickall ,Xavi,Barcelona,2022/09/02,2022/11/01,2022/10/01,136,408
0,0,0,1,500,0,0,0,0,korg,sintetizador korg wavestation ex ,AVRF,Madrid,2022/08/31,2022/10/07,2022/10/01,302,303
0,0,0,1,25,0,0,0,0,roland,tarjetas roland sn-u110 02 y 12 ,Onyar,Girona,2022/01/02,2022/10/28,2022/10/01,635,521
0,0,0,1,30,0,0,0,0,korg,delay korg monotron ,El Corto Adiós,Gipuzkoa,2022/08/20,2022/10/19,2022/10/01,234,1388
0,0,0,1,250,0,0,0,0,yamaha,yamaha reface dx ,Ronert,Valencia,2022/09/03,2022/11/05,2022/10/01,226,634
0,0,0,1,1770,0,0,0,0,se,sequential pro 3 se ,moog1406,Girona,2021/08/12,2022/11/20,2022/10/01,1392,637
0,0,0,1,115,0,0,0,0,eurorack,transient 8s secuenciador eurorack de 8 pasos ,moog1406,Girona,2020/10/30,2022/10/08,2022/10/01,574,637
0,0,0,1,250,0,0,0,0,eurorack,tukra tesseract modular generador de baterias y secuenciador midi eurorack ,Blasting Modular,Barcelona,2022/08/18,2022/10/17,2022/10/01,394,1576
0,0,0,1,300,0,0,0,0,korg,korg ns5r modulo de sonido del korg n264 ,Pablo Bauzá,Alicante,2022/01/07,2022/11/25,2022/10/01,1052,1153
0,0,0,1,1400,0,0,0,0,yamaha,tyros 3 con soporte yamaha y flifgh case ,J. Carlos,Zaragoza,2022/09/10,2022/11/08,2022/10/01,220,764
0,0,0,1,3349,0,0,0,0,sequential ,prophet 5 rev4 ,Storm,Bizkaia,2021/02/17,2022/10/02,2022/10/01,8444,533
0,0,0,1,1000,0,0,0,0,hammond,hammond xk-3 ,facallema,A Coruña,2022/08/21,2022/10/28,2022/10/01,420,918
0,0,0,1,65,0,0,0,0,akai,akai apc key25 en muy buen estado ,kloob,A Coruña,2022/07/02,2022/10/31,2022/10/01,272,535
0,0,0,1,385,0,0,0,0,moog,moog minitaur ,rinpul,Madrid,2022/09/28,2022/11/29,2022/10/01,50,666
0,0,0,0,0,1,0,0,0,casio,casio pt-10 ,filla,Madrid,2022/06/26,2022/11/06,2022/10/01,553,520
0,0,0,1,300,0,0,0,0,yamaha,módulo yamaha tg100 16 pistas ,arteideas,Huelva,2022/09/10,2022/11/05,2022/10/01,213,946
0,0,0,1,800,0,0,0,0,yamaha,yamaha moxf 8 ,gelete,Valencia,2022/06/24,2022/11/02,2022/10/01,564,630
0,0,0,1,80,0,0,0,0,keith,keith mcmillen qunexus ,Powlow,Barcelona,2022/09/17,2022/11/15,2022/10/01,192,648
0,0,0,1,300,0,0,0,0,korg,teclados korg m1 pila nueva ,Miguel Solana,Murcia,2020/11/04,2022/11/09,2022/10/01,2140,1249
0,0,0,1,1000,0,0,0,0,jomox,jomox xbase 999 ,evano,Barcelona,2022/08/31,2022/10/30,2022/10/01,176,537
0,0,0,1,49,0,0,0,0,swissonic,swissonic easykey 25 ,moog1406,Girona,2022/06/02,2022/10/04,2022/10/01,331,637
0,0,0,1,250,0,0,0,0,m-audio,teclado midi m-audio axiom pro 49 ,esferarocks,Bizkaia,2017/09/10,2022/10/13,2022/10/01,817,1176
0,0,0,1,280,0,0,0,0,arturia,arturia drumbrute ,samu_cz,Madrid,2022/03/04,2022/11/12,2022/10/01,598,754
0,0,0,1,250,0,0,0,0,eurorack,eurorack bubble sound dualsem20 ,siropene,Madrid,2022/08/22,2022/10/28,2022/10/01,234,869
0,0,0,1,450,0,0,0,0,midi,caja de ritmos korg rhythm 55 kr-55 con midi ,stockhausen,Barcelona,2022/09/03,2022/10/24,2022/10/01,423,1192
0,0,0,1,219,0,0,0,0,doepfer,doepfer a-100lc3v low cost case vintage edition ,Storm,Bizkaia,2022/05/25,2022/10/30,2022/10/01,720,533
0,0,0,1,2050,0,0,0,0,korg,korg kronos 2 ,davne,Madrid,2022/07/25,2022/10/30,2022/10/01,1235,526
0,0,0,1,1000,0,0,0,0,korg,korg sv-1 88 + funda ,jangrein,Madrid,2022/09/10,2022/11/06,2022/10/01,214,846
0,0,1,0,0,0,0,0,0,roland,roland s-220 sampler ,elprofesordedanza,Tarragona,2022/07/05,2022/10/28,2022/10/01,613,1816
0,0,0,1,499,0,0,0,0,-,modal argon8 ,Storm,Bizkaia,2021/03/29,2022/10/28,2022/10/01,4434,533
0,0,0,1,249,0,0,0,0,zoom,zoom arq anillo sintetizador nuevo ,moog1406,Girona,2022/06/10,2022/10/16,2022/10/01,555,637
0,0,0,1,195,0,0,0,0,roland,roland gr20 y pastilla gk3 ,pinmusica,Madrid,2022/09/10,2022/11/12,2022/10/01,110,969
0,0,0,1,2800,0,0,0,0,-,prophet sequential x ,luca7,Madrid,2022/08/09,2022/10/08,2022/10/01,330,476
0,0,0,1,650,0,0,0,0,yamaha,yamaha moxf 6 en perfecto estado ,Francisco,Madrid,2022/09/30,2022/11/28,2022/10/01,84,920
0,0,0,1,350,0,0,0,0,-,microkorg s ,Misspocoyo,Córdoba,2022/08/18,2022/10/17,2022/10/01,427,1077
0,0,0,1,580,0,0,0,0,-,tarjeta exb-moss ,Carlos,Madrid,2022/08/20,2022/10/19,2022/10/01,376,612
0,0,1,0,300,0,0,0,0,kurzweil,kurzweil pc3-le 61 ,alcachofazul,Madrid,2022/09/30,2022/11/28,2022/10/01,214,1261
0,0,0,1,45,0,0,0,0,korg,korg ds-1h pedal sustain made in japan ,odonmarzal,Barcelona,2022/08/30,2022/10/17,2022/10/01,132,1079
0,0,0,1,120,0,0,0,0,instruments,mutable instruments braids clone ,Wallace,La Rioja,2022/07/04,2022/10/08,2022/10/01,418,697
0,0,0,1,350,0,0,0,0,-,onde magnétique om-1 sintetizador cassette ,guardabrazo,Madrid,2022/09/27,2022/11/25,2022/10/01,276,1170
0,0,0,1,160,0,0,0,0,moog,moog werkstatt 01 + cv expander ,Darth Synth,Barcelona,2022/06/20,2022/10/22,2022/10/01,615,1065
0,0,0,1,1400,0,0,0,0,midi,roland jx3p + pg200 con kit midi ,Clusterhead,Madrid,2022/09/28,2022/11/26,2022/10/01,132,1140
0,0,0,1,125,0,0,0,0,-,varios lectores de secuencias midifile ,Miguel Solana,Murcia,2020/12/19,2022/11/09,2022/10/01,908,1249
0,0,0,1,285,0,0,0,0,arturia,sintetizador arturia microfreak ,rickpm,Cádiz,2022/09/24,2022/11/23,2022/10/01,84,646
0,0,0,1,1200,0,0,0,0,hammond,hammond l122 recien restaurado ,organero,Cádiz,2021/07/24,2022/11/16,2022/10/01,721,861
0,0,0,1,105,0,0,0,0,-,intellijel multi fx 1u ,Raphaël Cuevas,Córdoba,2022/09/24,2022/11/19,2022/10/01,112,1482
0,0,0,1,310,0,0,0,0,-,desmodus versio ,ion,Valencia,2022/09/27,2022/11/25,2022/10/01,140,326
0,0,0,1,999,0,0,0,0,-,asm hydrasynth ,sasl,Valencia,2021/09/03,2022/10/24,2022/10/01,3402,435
0,0,0,1,900,0,0,0,0,elektron,elektron analog four mki ,Javier m,Córdoba,2021/08/19,2022/10/30,2022/10/01,1006,750
1,0,0,1,830,0,0,0,0,novation,novation peak ,sasl,Valencia,2022/07/10,2022/10/24,2022/10/01,609,435
0,0,0,1,200,0,0,0,0,electribe,korg electribe s mk2 ,drumax,Valencia,2019/06/19,2022/10/26,2022/10/01,2115,657
0,0,0,1,125,0,0,0,0,-,maleta fligthcase sintetizador 61 aluminio ,jose,Murcia,2022/05/28,2022/11/25,2022/10/01,437,433
0,0,0,1,70,0,0,0,0,yamaha,flightcase yamaha p 80 ,liradigital MRF,Madrid,2022/04/11,2022/10/26,2022/10/01,561,1419
0,0,0,1,60,0,0,0,0,m-audio,teclado controlador usb m-audio oxygen 25 mk4 ,Bee One Studio,Barcelona,2022/09/10,2022/11/09,2022/10/01,158,1254
0,0,0,1,119,0,0,0,0,yamaha,yamaha rev 500 ,moog1406,Girona,2021/12/23,2022/10/16,2022/10/01,940,637
1,0,1,0,0,0,0,0,0,quiklok,soporte quiklok en perfecto estado ,elprofesordedanza,Tarragona,2022/07/21,2022/10/28,2022/10/01,590,1816
0,0,0,1,395,0,0,0,0,synthesis,modulo eurorack synthesis technology e560 deflector shield ,tyrel,Madrid,2020/09/12,2022/10/27,2022/10/01,605,560
0,0,0,1,100,0,0,0,0,eurorack,toms 000 eurorack ,liradigital MRF,Madrid,2022/07/22,2022/10/26,2022/10/01,442,1419
0,0,0,1,310,0,0,0,0,fairfield,fairfield circuitry meet maude analog delay ,Morphido,Madrid,2022/06/19,2022/10/26,2022/10/01,524,834
0,0,0,1,70,0,0,0,0,behringer,behringer multimode filter 1047 ,polypodium,Madrid,2022/08/17,2022/10/27,2022/10/01,164,1106
0,0,0,1,1950,0,0,0,0,yamaha,yamaha cvp-701b con muy poco uso ,viztorf,Barcelona,2022/09/24,2022/11/20,2022/10/01,381,788
0,0,0,1,495,0,0,0,0,roland,roland xv 5080 actualizado ,7ºDisminuido,Málaga,2022/02/05,2022/10/25,2022/10/01,2008,1286
0,0,0,1,85,0,0,0,0,komplete,komplete kontrol a25 ,Low Frequency,Madrid,2022/09/26,2022/11/24,2022/10/01,108,1284
0,1,0,0,0,0,0,0,0,nord stage ,3 compact a partir de 2020 ,teclatommy,Barcelona,2022/09/24,2022/11/19,2022/10/01,102,1087
0,0,0,1,750,0,0,0,0,tasty,tasty chips gr 1 ,pacoloco,Cádiz,2022/09/24,2022/10/26,2022/10/01,332,848
0,0,0,1,1175,0,0,0,0,roland,sintetizador roland spv-355 ,finess7,Huelva,2022/08/20,2022/10/24,2022/10/01,450,703
0,0,0,1,5200,0,0,0,0,system,verbos electronics - producer configuration system ,dj.sleaztek,Granada,2022/08/30,2022/10/29,2022/10/01,284,1119
0,0,0,1,430,0,0,0,0,finegear,multi-efectos the dust collector de finegear ,Ivan,Madrid,2022/05/21,2022/10/17,2022/10/01,676,398
0,1,0,0,0,0,0,0,0,alesis,alesis andromeda a6 ,pakoveliya,Granada,2017/12/26,2022/11/15,2022/10/01,133,1077
0,0,0,1,750,0,0,0,0,kawai,kawai mp7se ,ARPEGGIATORNIK,Granada,2022/09/10,2022/11/07,2022/10/01,480,1047
0,0,0,1,70,0,0,0,0,midi,native instruments maschine mark 1 controlador usb midi sin licencia ,IG,Valencia,2021/04/11,2022/10/22,2022/10/01,1213,144
0,0,0,1,12500,0,0,0,0,arp,arp 2600 + 3620 keyboard ,moog1406,Girona,2021/02/05,2022/10/28,2022/10/01,1542,637
0,1,0,0,0,0,0,0,0,eurorack,varios módulos eurorack ,FZappy,Barcelona,2022/06/12,2022/10/03,2022/10/01,896,602
0,0,0,1,550,0,0,0,0,yamaha,yamaha sy77 ,moog1406,Girona,2022/03/16,2022/10/14,2022/10/01,852,637
0,0,0,1,40,0,0,0,0,behringer,módulo eurorack behringer 911 envelope generator ,javi_randoom,Madrid,2022/08/07,2022/10/09,2022/10/01,204,1273
0,0,0,1,999,0,0,0,0,synthesis,synthesis technology e370 quad morphing vco black ,moog1406,Girona,2022/05/04,2022/10/11,2022/10/01,532,637
0,0,0,1,390,0,0,0,0,make noise ,phonogene ,moog1406,Girona,2021/07/28,2022/11/14,2022/10/01,1162,637
0,0,0,1,400,0,0,0,0,korg,sintetizador korg x50 ,Solaris,Madrid,2022/09/26,2022/11/24,2022/10/01,144,733
0,0,0,1,350,0,0,0,0,audio,eurorack tip top audio ,Ramonet,Madrid,2022/08/26,2022/10/25,2022/10/01,326,726
0,0,0,1,1300,0,0,0,0,nord electro ,hp 5 ,Keyram123,Barcelona,2022/04/16,2022/10/30,2022/10/01,2263,767
0,0,0,1,1829,0,0,0,0,arp,arp 2600m nuevo tambien cambios ,moog1406,Girona,2022/04/20,2022/11/10,2022/10/01,893,637
0,0,0,1,180,0,0,0,0,-,behringuer wasp deluxe ,Alexmx03,Murcia,2022/09/17,2022/11/18,2022/10/01,302,722
0,0,0,1,75,0,0,0,0,iomega,zip iomega 100 scsi ,cvsequencer,Barcelona,2022/08/03,2022/10/13,2022/10/01,396,1188
0,0,0,1,24,0,0,0,0,korg,korg t3 - tarjeta memoria ,FranZiskAner,Barcelona,2022/08/28,2022/10/27,2022/10/01,132,1198
0,0,0,1,100,0,0,0,0,2hp,modulo eurorack 2hp loop ,Juan C,Madrid,2022/09/25,2022/11/23,2022/10/01,78,497
0,0,0,1,50,0,0,0,0,eurorack,chipz modulo eurorack ,tomiwilli,Madrid,2022/04/14,2022/10/30,2022/10/01,1916,986
0,0,0,1,1390,0,0,0,0,hammond,hammond m100 año 1962 ,windbass,Zaragoza,2022/06/01,2022/10/08,2022/10/01,925,859
0,0,0,1,80,0,0,0,0,erica synth ,pico vco ,Alex Garcia,Salamanca,2022/09/10,2022/11/05,2022/10/01,72,1009
0,0,0,1,1100,0,0,0,0,yamaha,yamaha cp40 con funda y pedal original impecable! ,drumsman,Madrid,2020/10/11,2022/10/29,2022/10/01,3816,871
0,0,0,1,600,0,0,0,0,roland,oportunidad! teclado roland exr-7 interactive arranger muy poco uso ,Frank,Barcelona,2021/11/08,2022/10/19,2022/10/01,609,498
0,0,0,1,70,0,0,0,0,behringer,oscilador arp2500 behringer ,polypodium,Madrid,2022/08/17,2022/10/27,2022/10/01,176,1106
1,0,0,1,80,0,0,0,0,korg,efectos korg mini kaosspad2 ,Miguel & Mike,Salamanca,2022/10/01,2022/11/29,2022/10/01,118,1103
0,0,0,1,400,0,0,0,0,decksaver,roland tr-8 + expansión 7x7 + decksaver ,Charli Gómez,A Coruña,2022/10/01,2022/11/29,2022/10/01,32,1273
0,0,0,1,50,0,0,0,0,arturia,arturia minilab mk2 ,jdarua,Baleares,2022/08/21,2022/10/20,2022/10/01,143,631
0,0,0,1,255,0,0,0,0,roland,roland tb 3 ,moog1406,Girona,2022/02/16,2022/10/07,2022/10/01,530,637
0,0,0,1,100,0,0,0,0,novation,novation impulse 25 ,aspiktongue,Madrid,2021/12/07,2022/10/31,2022/10/01,1186,1194
0,0,0,1,600,0,0,0,0,yamaha,teclado yamaha motif es8 - 88 teclas contrapesadas ,miscoes,Ourense,2022/08/16,2022/10/15,2022/10/01,254,755
0,0,0,1,450,0,0,0,0,roland,piano roland rd300 ,anhel,Valencia,2022/09/10,2022/11/10,2022/10/01,198,520
0,0,0,1,205,0,0,0,0,sonicware,sonicware liven 8bit warps ,Aguilar242,Navarra,2022/09/24,2022/10/29,2022/10/01,216,861
0,0,0,1,320,0,0,0,0,waldorf,waldorf blofeld negro + licencia sl ,alcachofazul,Madrid,2022/09/30,2022/11/28,2022/10/01,126,1261
0,0,0,1,100,0,0,0,0,studio,studio electronics atc-1 2600 filter cartridge ,FZappy,Barcelona,2021/09/21,2022/10/30,2022/10/01,758,602
0,0,0,1,230,0,0,0,0,instruments,mutable instruments clouds completo ,donpuzo,Barcelona,2022/05/31,2022/10/30,2022/10/01,599,783
0,0,0,1,75,0,0,0,0,zoom,zoom multi stomp ms-70cdr ,Javier m,Córdoba,2022/09/24,2022/11/20,2022/10/01,158,750
0,1,0,0,0,0,0,0,0,ultimate,tarjeta de expansión roland srx-07 ultimate keys ,prubio,Madrid,2022/09/25,2022/11/23,2022/10/01,104,657
0,0,0,1,990,0,0,0,0,-,equipo completo de teclados ,jmgg,Tarragona,2022/09/03,2022/10/29,2022/10/01,735,421
0,0,0,1,330,0,0,0,0,eurorack,noise engineering basimilus iteritas alter eurorack ,sasl,Valencia,2022/09/10,2022/10/19,2022/10/01,163,435
0,0,0,1,250,0,0,0,0,-,piano escenario artesia pe88w - precintado ,XapitU,Lleida,2020/10/05,2022/11/03,2022/10/01,622,603
0,0,0,1,70,0,0,0,0,roland,roland memory cartridge m-16c ,carasa650,Baleares,2022/09/10,2022/11/06,2022/10/01,60,774
0,0,0,1,150,0,0,0,0,roland,roland p 330 ,carasa650,Baleares,2022/09/10,2022/11/06,2022/10/01,141,774
0,0,1,0,0,0,0,0,0,-,erica fusión vco ,gorum,Tarragona,2022/03/12,2022/10/11,2022/10/01,716,554
0,0,0,1,30,0,0,0,0,roland,tarjeta de memoria roland m-256e ,Jesus,Valencia,2022/09/10,2022/11/09,2022/10/01,120,522
0,0,0,1,75,0,0,0,0,korg,korg nts -1 ,mesmer_son,Barcelona,2022/08/31,2022/10/30,2022/10/01,232,1080
0,0,0,1,299,0,0,0,0,-,sony f7 sound processor ,moog1406,Girona,2021/10/14,2022/11/13,2022/10/01,844,637
0,0,0,1,50,0,0,0,0,eurorack,fuente alimentación eurorack + bus board ,cvsequencer,Barcelona,2022/08/03,2022/10/11,2022/10/01,368,1188
0,0,0,1,325,0,0,0,0,-,wersi ex10r expander with 8-bit drums 1985 ,Samsimo,Madrid,2021/04/20,2022/10/14,2022/10/01,1545,729
0,0,0,1,20,0,0,0,0,-,"orejas rack neutron, pro 1, k2 80hp fin stock env incl ",PETZOO,Cádiz,2021/01/22,2022/10/25,2022/10/01,1423,481
0,0,0,1,390,0,0,0,0,xaoc,xaoc moskwa ii+ ostankino ii ,Sergi,Alicante,2022/07/20,2022/10/16,2022/10/01,495,506
0,0,0,1,95,0,0,0,0,adam,adam hall sks 22 xb ,moog1406,Girona,2022/04/26,2022/10/30,2022/10/01,635,637
0,0,0,1,450,0,0,0,0,korg,sintetizador piano korg n1 88 teclas contrapesadas ,jordipares3,Girona,2021/09/18,2022/10/13,2022/10/01,2910,1126
0,0,1,0,0,0,0,0,0,roland,roland fa-06 ,rogaes,Granada,2021/11/14,2022/10/27,2022/10/01,1864,641
0,0,0,1,390,0,0,0,0,roland,roland se02 ,Red Pèrill,Barcelona,2022/08/21,2022/11/17,2022/10/01,260,1062
0,0,0,1,550,0,0,0,0,yamaha,yamaha cs-5 ,BuenMambo,Madrid,2022/07/31,2022/10/29,2022/10/01,916,886
0,0,0,1,1700,0,0,0,0,nord wave ,teclado 2 ,dorremifasol,Barcelona,2022/07/17,2022/10/29,2022/10/01,1114,1287
0,0,0,1,390,0,0,0,0,kurzweil,kurzweil k2000r ,lapagana,Alicante,2022/04/23,2022/10/26,2022/10/01,864,821
0,0,0,1,9000,0,0,0,0,the,ems vcs3 the cloney project ,moog1406,Girona,2021/11/09,2022/10/30,2022/10/01,1113,637
0,0,0,1,400,0,0,0,0,erica synths ,bassline db-01 ,Álvaro,Sevilla,2022/07/28,2022/11/21,2022/10/01,516,741
0,0,1,0,0,0,0,0,0,roland,roland vs 24000 cd + monitor ,elprofesordedanza,Tarragona,2022/07/29,2022/10/28,2022/10/01,534,1816
0,0,0,1,250,0,0,0,0,korg,korg prophecy solo synthesizer env incl ,moogi,Cádiz,2022/09/27,2022/10/30,2022/10/01,198,539
0,0,0,1,170,0,0,0,0,-,kaoss pad 3 ,David,Barcelona,2021/09/17,2022/11/25,2022/10/01,659,488
0,0,0,1,50,0,0,0,0,eurorack,pack proyecto eurorack ,cvsequencer,Barcelona,2022/08/03,2022/10/13,2022/10/01,576,1188
1,0,0,1,35,0,0,0,0,-,funda para teclado de 5 octavas ,bioroide,Madrid,2021/04/01,2022/10/30,2022/10/01,1064,845
0,0,0,1,79,0,0,0,0,audio,grey audio 3340 ,moog1406,Girona,2021/10/08,2022/10/08,2022/10/01,511,637
0,0,0,1,80,0,0,1,1,korg,korg t3 - para o ,moodymarco,Barcelona,2021/12/18,2022/11/06,2022/10/01,699,1082
