urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,user,city,published,expire,date_scrapped,seen,anon_user
0,0,0,1,28,0,0,0,0,yamaha,cartucho rom yamaha dx7s ,int3rc0m,Madrid,2022/02/27,2023/08/27,2023/08/07,1188,752
0,0,0,1,140,0,0,0,0,-,alm dinky`s taiko ,Lauki,Bizkaia,2023/08/07,2023/08/03,2023/08/07,66,502
0,0,1,0,140,0,0,0,0,roland,roland jp8080 ,AKD,Madrid,2023/05/08,2023/08/25,2023/08/07,949,208
0,0,0,1,375,0,0,0,0,roland,roland mc101 ,trocol,Madrid,2023/04/28,2023/06/30,2023/08/07,242,659
0,0,0,1,1950,0,0,0,0,hammond,"hammond sk pro 73, envio incluido ",rolandhispasonic,Jaén,2023/07/31,2023/07/01,2023/08/07,194,1713
0,0,0,1,50,0,0,0,0,-,órgano jen brío 61p ,polypodium,Madrid,2023/06/22,2023/08/25,2023/08/07,402,1106
0,0,0,1,1175,0,0,0,0,roland,sintetizador roland spv-355 ,finess7,Huelva,2022/08/20,2023/06/26,2023/08/07,1769,703
0,0,0,1,70,0,0,0,0,m-audio,teclado controlador m-audio oxigen pro mini ,Javier,Soria,2023/08/02,2023/07/29,2023/08/07,87,609
0,0,0,1,5999,0,0,0,0,the,"piano rhodes mark ii suitcase eighty eight 88, the top model! ",logan3,Madrid,2022/12/23,2023/08/30,2023/08/07,1310,580
0,0,0,1,300,0,0,0,0,eurorack,varios sintes y módulos eurorack ,Nöise&Vice,Córdoba,2023/04/17,2023/08/24,2023/08/07,3609,1074
0,0,0,1,35,0,0,0,0,-,tarjeta smart media 128mb mas adaptador ,int3rc0m,Madrid,2020/09/01,2023/08/27,2023/08/07,2059,752
0,0,0,1,180,0,0,0,0,befaco,befaco percall ,Raul Q. de Orte,Barcelona,2023/04/13,2023/07/02,2023/08/07,317,1238
0,0,0,1,109,0,0,0,0,-,nord keyboard case thon ,Tomasynt,Madrid,2023/06/18,2023/08/30,2023/08/07,206,863
0,0,0,1,89,0,0,0,0,komplete,native instruments komplete kontrol a25 ,José Luis,Madrid,2023/08/02,2023/08/29,2023/08/07,78,978
1,0,0,1,50,0,0,0,0,doepfer,2hp - - doepfer - soma ,selimorgan,Valencia,2023/07/17,2023/08/28,2023/08/07,281,1073
0,0,0,1,95,0,0,0,0,-,icon ikeyboard 5x teclado controlador ,serieb,Lugo,2023/02/20,2023/08/27,2023/08/07,635,634
0,0,0,1,675,0,0,0,0,elektron,elektron analog heat mki ,Javier m,Córdoba,2023/02/03,2023/06/29,2023/08/07,484,750
0,0,0,1,490,0,0,0,0,virus,access virus a ,larch,Gipuzkoa,2022/09/05,2023/07/02,2023/08/07,2175,522
0,0,1,0,490,0,0,0,0,intellijel intellijel ,mi palette 104 hp por tu palette 62hp + compensación ,David,Madrid,2023/07/31,2023/09/20,2023/08/07,84,488
0,0,0,1,1700,0,0,0,0,-,prophet rev2 8 voice ,julesman,Barcelona,2023/07/24,2023/09/15,2023/08/07,146,863
0,0,0,1,140,0,0,0,0,roland,módulo batería roland r-8m y 2 tarjetas de sonido ,Angel,Madrid,2022/11/14,2023/06/30,2023/08/07,1201,487
0,0,0,1,2590,0,0,0,0,-,sequential prophet 6 ,santibcn,Barcelona,2023/08/01,2023/09/23,2023/08/07,126,850
0,1,0,0,2590,0,0,0,0,make noise ,strega ,sasl,Valencia,2023/08/02,2023/07/29,2023/08/07,68,435
0,0,0,1,250,0,0,0,0,roland,roland sp 404a ,Juano Azagra,Sevilla,2023/08/07,2023/09/29,2023/08/07,52,1139
0,0,0,1,200,0,0,0,0,-,"acordeon stela 34 teclas-60 bajos, ",patumbao,Zaragoza,2020/11/16,2023/07/03,2023/08/07,1021,857
0,0,0,1,1250,0,0,0,0,roland,reservado roland fantom 06 ,Lolo López,Tarragona,2023/08/01,2023/07/28,2023/08/07,202,1092
0,0,0,1,200,0,0,0,0,korg,korg 05r w módulo ,guicaso,Madrid,2023/08/02,2023/09/25,2023/08/07,104,747
0,0,0,1,1399,0,0,0,0,nord electro ,"6d 61,waterfall ",antonius32,Madrid,2023/07/24,2023/07/20,2023/08/07,246,982
0,1,0,0,1399,0,1,0,0,yamaha,tarjeta expansion yamaha plg-150-an ,bodo kuznik,Baleares,2023/07/31,2023/07/25,2023/08/07,82,1120
0,0,0,1,75,0,0,0,0,casio,teclado casio ctk631 ,otro_yo,Madrid,2023/03/31,2023/08/30,2023/08/07,298,779
0,0,0,1,50,0,0,0,0,behringer,autocom mdx1200 behringer ,drumax,Valencia,2023/01/05,2023/08/23,2023/08/07,356,657
0,1,0,0,50,0,0,0,0,yamaha,yamaha reface dx ,Ana Graciela,Alicante,2023/08/04,2023/07/31,2023/08/07,49,1096
0,0,1,0,50,0,0,0,0,ensoniq,"ensoniq mirage rack dms-8 restaurado 1986 8 bits, curtis analog filter 3328 ",Olaf Svendson,Toledo,2023/05/07,2023/06/25,2023/08/07,458,1266
0,0,0,1,120,0,0,0,0,yamaha,yamaha psr-e343 ,JosephMordrake,Sevilla,2023/07/17,2023/07/10,2023/08/07,146,1438
0,0,0,1,1050,0,0,0,0,yamaha,modx7 yamaha con funda original y librerías ,jose,Murcia,2023/04/08,2023/06/07,2023/08/07,590,433
0,0,0,1,6000,0,0,0,0,moog,moog one 8 ,Alejandro,León,2023/07/31,2023/07/27,2023/08/07,118,912
0,0,0,1,75,0,0,0,0,-,seismic industries vc adsr ,Jorans,Asturias,2023/03/25,2023/07/03,2023/08/07,216,621
0,0,0,1,80,0,0,0,0,e-mu,e-mu proformance 1 módulo de sonidos de piano - con envio ,sergiommms,A Coruña,2022/05/11,2023/07/02,2023/08/07,1091,1091
0,0,0,1,10,0,0,0,0,mpc,caja mpc live ,trocol,Madrid,2023/03/10,2023/08/26,2023/08/07,301,659
0,0,0,1,850,0,0,0,0,akai,akai force ssd 480+expansiones+case ,soma,Madrid,2023/05/24,2023/08/25,2023/08/07,552,432
0,0,0,1,1499,0,0,0,0,waldorf,waldorf m sintetizador wavetable ,Storm,Bizkaia,2021/12/24,2023/08/28,2023/08/07,3117,533
0,0,0,1,85,0,0,0,0,-,nektar impact lx49+ teclado controlador ,la.mañana.es.azul,Alicante,2023/07/24,2023/06/30,2023/08/07,110,1754
0,0,0,1,120,0,0,0,0,roland,roland u-110 ,guicaso,Madrid,2023/08/07,2023/09/29,2023/08/07,60,747
0,0,0,1,75,0,0,0,0,bastl,bastl kastle v1 5 ,Øliveira,Pontevedra,2023/08/05,2023/09/27,2023/08/07,58,964
0,0,0,1,2900,0,0,0,0,yamaha,yamaha montage 7 ,domingo,Murcia,2023/04/28,2023/06/29,2023/08/07,450,749
0,0,0,1,120,0,0,0,0,eurorack,"módulo eurorack ""2hp snare"" ",f77,Barcelona,2022/12/16,2023/06/25,2023/08/07,328,212
0,0,0,1,6000,0,0,0,0,hammond,hammond a100 con leslie 760 ,windbass,Zaragoza,2020/11/03,2023/08/25,2023/08/07,6160,859
0,0,0,1,2200,0,0,0,0,-,teclado tyros 5 con 76 teclas con ampliación a 1024m y 2 packs de sonidos y ritmos ,juanma66,Madrid,2023/04/16,2023/08/30,2023/08/07,481,744
0,0,0,1,2200,0,0,0,0,eurorack,varios módulos eurorack ,David,Madrid,2023/07/24,2023/08/23,2023/08/07,260,488
0,0,0,1,740,0,0,0,0,dave smith ,tetra ,Dmode,Barcelona,2023/04/16,2023/07/01,2023/08/07,286,489
0,0,0,1,5950,0,0,0,0,system,shared system plus ,angelmahon,Valencia,2023/07/24,2023/08/29,2023/08/07,150,1050
0,0,0,1,22,0,0,0,0,roland,sonidos roland jupiter x xm series y zenology pro software ,JM72,Pontevedra,2022/07/15,2023/08/20,2023/08/07,1432,256
0,0,0,1,499,0,0,0,0,vermona,vermona drm1 mkiii sintetizador percusión analógico versión trigger nuevo ,Albornozz,Madrid,2022/11/20,2023/08/29,2023/08/07,1245,961
0,0,0,1,2080,0,0,0,0,elektron,elektron machinedrum sps-i uw+drive ,Dmode,Barcelona,2023/04/26,2023/07/01,2023/08/07,322,489
0,0,0,1,3500,0,0,0,0,roland,roland rs-505 ,Cobe,Madrid,2023/08/01,2023/07/28,2023/08/07,262,377
0,0,0,1,630,0,0,0,0,-,soma lyra-8 sintetizador drone analógico ,Javier m,Córdoba,2023/04/14,2023/06/26,2023/08/07,384,750
0,0,0,1,190,0,0,0,0,audio,ornament and crime after later audio ,Al,Barcelona,2023/07/31,2023/09/21,2023/08/07,100,173
0,0,0,1,515,0,0,0,0,-,oxi one + estuche + envío incluido ,ElmoreFreak,Las Palmas,2023/01/12,2023/06/27,2023/08/07,572,1101
0,0,0,1,150,0,0,0,0,farfisa,farfisa bravo ,Pas FCH,León,2023/07/17,2023/06/23,2023/08/07,360,533
0,0,0,1,250,0,0,0,0,yamaha,sampler yamaha a4000 ,xisco_76,Barcelona,2023/01/04,2023/08/27,2023/08/07,1176,754
0,0,0,1,35,0,0,1,0,-,branches a ,urcelay,Gipuzkoa,2023/05/19,2023/08/24,2023/08/07,377,757
0,0,0,1,580,0,0,0,0,deepmind 12 ,,Wavethings,Badajoz,2023/07/17,2023/08/25,2023/08/07,237,1056
0,0,0,1,600,0,0,0,0,korg,elektribe korg emx1 sd ,frodobolson007,Madrid,2023/08/04,2023/07/31,2023/08/07,112,1342
0,0,0,1,600,0,0,0,0,elektron,elektron digitone ,frodobolson007,Madrid,2023/08/06,2023/09/28,2023/08/07,76,1342
1,0,0,1,90,0,0,0,0,-,beringher rd 6 lm ,4BitMicrocomputer,Valencia,2023/08/05,2023/08/01,2023/08/07,117,1724
0,0,0,1,140,0,0,0,0,-,endorphin es - squawk dirty to me ,Lauki,Bizkaia,2023/08/07,2023/08/02,2023/08/07,46,502
0,0,0,1,930,0,0,0,0,elektron,elektron analog rytm mki ,Javier m,Córdoba,2021/08/19,2023/06/28,2023/08/07,2256,750
0,1,0,0,930,0,0,0,0,midi,midi solutions event processor plus ,Javi,Madrid,2023/08/03,2023/07/30,2023/08/07,48,394
0,0,0,1,300,0,0,0,0,roland,roland xv-5050 módulo ,guicaso,Madrid,2023/08/02,2023/09/25,2023/08/07,118,747
0,0,0,1,100,0,0,0,0,behringer,behringer rd6 ,Antonio,Madrid,2023/07/17,2023/06/28,2023/08/07,308,728
0,0,0,1,280,0,0,0,0,roland,jp-08 roland boutique ,gato737,Barcelona,2023/06/05,2023/08/29,2023/08/07,576,588
0,0,0,1,230,0,0,0,0,studio,maschine studio con traspaso de licencia ,VelguinYamato,Madrid,2023/08/01,2023/09/24,2023/08/07,72,1349
0,0,0,1,465,0,0,0,0,-,mochika x-5 átomosynth sinte semimodular ,bioroide,Madrid,2023/05/15,2023/08/30,2023/08/07,377,845
0,0,0,1,700,0,0,0,0,oberheim,oberheim ob-12 con envio ,sergiommms,A Coruña,2023/03/25,2023/08/01,2023/08/07,776,1091
0,0,0,1,2650,0,0,0,0,nord stage ,3 compact - 3 años de garantía ,glezsamusik.com,Cádiz,2021/08/13,2023/08/11,2023/08/07,501,1564
0,0,0,1,1250,0,0,0,0,studio,moog sound studio mother 32 dfam ,Dave,Almería,2023/08/06,2023/09/28,2023/08/07,132,384
0,0,0,1,110,0,0,0,0,midi,e-mu proteus 1xr midi expander emulator ,StalVs,Alicante,2023/05/18,2023/08/30,2023/08/07,368,605
0,0,0,1,305,0,0,0,0,roland,jx-08 roland boutique ,gato737,Barcelona,2023/07/17,2023/08/29,2023/08/07,208,588
0,0,0,1,330,0,0,0,0,midi,arturia keylab mkii 49 black teclado controlador midi ,serieb,Lugo,2023/01/04,2023/08/28,2023/08/07,1044,634
0,0,0,1,500,0,0,0,0,korg,workstation korg kross2-61 pure white ,liopic,Valencia,2023/08/04,2023/07/31,2023/08/07,86,640
0,0,0,1,295,0,0,0,0,-,endorohin shuttle control ,mousedown,Barcelona,2023/06/16,2023/08/21,2023/08/07,210,993
0,0,0,1,6000,0,0,0,0,modular,sistema modular completo ,Adrià Gil,Barcelona,2023/08/01,2023/08/30,2023/08/07,258,924
0,0,0,1,200,0,0,0,0,electribe,korg electribe ea 1 ,Alvaro Boogha,Madrid,2023/07/31,2023/09/22,2023/08/07,88,1237
0,0,0,1,1550,0,0,0,0,decksaver,elektron analog rytm mkii black + decksaver ,Julián,Madrid,2023/08/07,2023/09/29,2023/08/07,34,739
0,0,0,1,350,0,0,0,0,behringer,behringer ms-1 bk ,eTorr,Bizkaia,2023/03/05,2023/06/29,2023/08/07,456,524
0,0,0,1,400,0,0,0,0,maschine,maschine mk3 prácticamente nueva ,Jorge Z,Madrid,2023/07/31,2023/07/27,2023/08/07,126,625
0,0,0,1,100,0,0,0,0,behringer,behringer td-3-sr ,Stahlfabrik,Almería,2023/08/07,2023/08/03,2023/08/07,12,1131
0,0,0,1,480,0,0,0,0,-,modal argon 8m ,auron,Guadalajara,2023/05/30,2023/08/25,2023/08/07,239,549
0,0,0,1,1250,0,0,0,0,dreadbox,dreadbox abyss ,tomiwilli,Madrid,2022/12/30,2023/07/01,2023/08/07,1339,986
0,0,1,0,700,0,0,0,0,-,oxi one + todos sus accesorios o ,Manel,Barcelona,2023/06/10,2023/08/26,2023/08/07,429,493
0,0,0,1,575,0,0,0,0,dynacord,gabinete de sonido leslie dynacord dc-300-e ,windbass,Zaragoza,2023/01/20,2023/08/30,2023/08/07,824,859
0,0,0,1,1490,0,0,0,0,kurzweil,piano digital kurzweil x-pro up 88 teclas ,airbag2004,Madrid,2021/07/23,2023/08/19,2023/08/07,2275,812
0,0,0,1,350,0,0,0,0,casio,piano digital casio cdp 230rbk + regalos ,Mineapolix,Madrid,2023/04/26,2023/06/28,2023/08/07,248,1046
0,0,0,1,225,0,0,0,0,roland,adsr dual roland 540 ,instaljomar,Barcelona,2023/03/06,2023/08/27,2023/08/07,537,1188
0,0,0,1,12000,0,0,0,0,system,moog system 15 ,qbueno,Barcelona,2020/10/03,2023/08/27,2023/08/07,7374,650
0,0,0,1,220,0,0,0,0,yamaha,tg 500 yamaha ,gato737,Barcelona,2022/07/21,2023/08/29,2023/08/07,2320,588
0,0,0,1,96,0,0,0,0,m-audio,controlador m-audio 5 octavas evolution mk461c ,airbag2004,Madrid,2023/02/15,2023/08/19,2023/08/07,358,812
0,0,0,1,1850,0,0,0,0,modular,modular ,angelmahon,Valencia,2023/07/31,2023/08/29,2023/08/07,277,1050
0,0,0,1,900,0,0,0,0,yamaha,piano yamaha clavinova clp-430 ,Francisco,Zaragoza,2023/07/31,2023/09/21,2023/08/07,80,920
0,0,0,1,420,0,0,0,0,modal electronics ,argon8x ,Eme,Sevilla,2023/08/04,2023/07/31,2023/08/07,169,279
0,0,0,1,120,0,0,0,0,casio,mini sintetizador casio vl-tone vl-1 ,Enric Châlons Serra,Barcelona,2023/03/30,2023/08/30,2023/08/07,421,1911
0,0,0,1,200,0,0,0,0,roland,roland tb3 ,trocol,Madrid,2023/05/24,2023/08/26,2023/08/07,280,659
0,0,0,1,1099,0,0,0,0,yamaha,yamaha modx8 + funda ,olibaowl27,Baleares,2023/08/07,2023/08/03,2023/08/07,34,962
0,0,0,1,110,0,0,0,0,novation,novation sl 25 mk2 ,Produccionmusic,Zaragoza,2023/02/07,2023/08/27,2023/08/07,780,1591
0,0,0,1,170,0,0,0,0,neutron,behringer neutron ,Diego,Madrid,2023/07/24,2023/07/22,2023/08/07,225,488
0,0,0,1,120,0,0,0,0,novation,teclado controlador midi novation launchkey 37 mk3 ,Unai Iker,Baleares,2023/08/03,2023/09/25,2023/08/07,64,824
0,0,0,1,3000,0,0,0,0,roland,teclado roland fantom 8 88 teclas de piano impecable ,Giorgio,Madrid,2023/06/30,2023/08/29,2023/08/07,339,720
0,0,0,1,70,0,0,0,0,casio,teclado casio ctk-50 ,stanislao,Alicante,2023/07/31,2023/09/21,2023/08/07,108,974
0,0,0,1,2890,0,0,0,0,korg,flamante korg pa5x-61 !!! ,RBrosM,Málaga,2023/06/17,2023/08/24,2023/08/07,646,565
0,0,0,1,1899,0,0,0,0,eurorack,sintetizador modular endorphines shuttle system eurorack nuevo ,Albornozz,Madrid,2023/02/20,2023/08/29,2023/08/07,873,961
0,0,1,0,35,0,0,0,0,adam,funda para teclado de 5 octavas por soporte rack tipo adam hall ,bioroide,Madrid,2021/04/01,2023/08/30,2023/08/07,1600,845
0,0,0,1,110,0,0,0,0,-,controlador táctil tnrs doboz v1 ,Betacam,Madrid,2023/07/24,2023/06/29,2023/08/07,160,685
0,0,0,1,290,0,0,0,0,-,intellijel plonk ,selpa,Barcelona,2023/03/25,2023/08/28,2023/08/07,472,533
0,0,0,1,1200,0,0,0,0,yamaha,yamaha motif xf ,jesus,Valencia,2022/05/19,2023/08/30,2023/08/07,2623,554
0,0,0,1,230,0,0,0,0,yamaha,yamaha reface cs ,KevinT,Barcelona,2023/04/11,2023/06/10,2023/08/07,326,593
0,0,0,1,350,0,0,0,0,eurorack,"secuenciador, case y módulos eurorack ",siropene,Madrid,2023/04/23,2023/06/29,2023/08/07,854,869
0,0,0,1,750,0,0,0,0,yamaha,yamaha ex5 con flightcase ,chinog,Madrid,2023/07/31,2023/09/21,2023/08/07,140,632
0,0,0,1,1600,0,0,0,0,roland,roland jp8080 ,cvsequencer,Barcelona,2023/04/03,2023/08/23,2023/08/07,1674,1188
0,0,0,1,650,0,0,0,0,-,creamware noah ,angelmahon,Valencia,2023/07/24,2023/07/20,2023/08/07,387,1050
0,0,0,1,320,0,0,0,0,electribe,korg electribe 2 azul ,Alvaro,Valencia,2023/08/03,2023/09/25,2023/08/07,70,613
0,0,0,1,169,0,0,0,0,roland,tarjeta srx02 concert piano de roland ,airbag2004,Toledo,2022/03/05,2023/06/30,2023/08/07,1044,812
0,0,0,1,300,0,0,0,0,instruments,kordbot isla instruments ,IK3R,Barcelona,2022/02/25,2023/08/28,2023/08/07,2161,281
0,0,0,1,190,0,0,0,0,korg,korg n5 fallo iluminación pantalla ,otro_yo,Madrid,2023/03/31,2023/08/30,2023/08/07,520,779
0,0,0,1,2450,0,0,0,0,roland,roland fantom 7 ,raul,Cádiz,2023/05/11,2023/08/30,2023/08/07,731,436
0,0,0,1,80,0,0,0,0,yamaha,yamaha kx 61 ,dmaio2002us,Barcelona,2023/06/01,2023/08/28,2023/08/07,528,950
0,0,0,1,200,0,0,0,0,roland,roland go keys ,fredy1,Barcelona,2023/08/01,2023/09/24,2023/08/07,112,587
0,0,0,1,800,0,0,0,0,tasty,tasty chips electronics gr1 ,audioseller,Baleares,2023/06/07,2023/08/28,2023/08/07,489,1177
0,0,1,0,800,0,0,0,0,-,endorphin es two of cups ,Pablo M. - Sullibass,Zaragoza,2023/07/17,2023/08/30,2023/08/07,102,1704
0,0,0,1,900,0,0,0,0,roland,roland fantom g6 ,NELUQ,Cuenca,2023/03/29,2023/07/03,2023/08/07,537,389
0,0,0,1,20,0,0,0,0,-,mochila para transportar teclado ,Gurrufredo Fredo Fredo,Barcelona,2023/02/03,2023/08/01,2023/08/07,264,2117
0,0,0,1,4899,0,0,0,0,system,shared system black&gold plus* + stand original + cables nuevo sin usar ,Albornozz,Madrid,2023/08/01,2023/08/29,2023/08/07,159,961
0,1,0,0,4899,0,0,0,0,roland,roland mks 50 alpha juno 1 & 2 ,Carlos Bastarreche,Madrid,2023/07/31,2023/09/22,2023/08/07,114,1768
0,0,0,1,650,0,0,0,0,moog,moog slim phatty ,anthuantheriver,Ávila,2022/08/23,2023/07/02,2023/08/07,2205,1624
0,0,0,1,499,0,0,0,0,-,modal argon8 ,Storm,Bizkaia,2021/03/29,2023/08/26,2023/08/07,5449,533
0,0,0,1,549,0,0,0,0,korg,korg drumlogue ,Storm,Bizkaia,2023/01/24,2023/08/28,2023/08/07,1130,533
0,0,0,1,90,0,0,0,0,behringer,reservada behringer td3 ,Alvaro Boogha,Madrid,2023/07/31,2023/09/22,2023/08/07,68,1237
0,0,0,1,1875,0,0,0,0,-,amplificador type leslie 142 145 ,windbass,Zaragoza,2021/05/14,2023/08/27,2023/08/07,2380,859
0,0,0,1,999,0,0,0,0,roland,roland sk88 pro sound canvas ,daniel_es_76,Madrid,2023/07/24,2023/08/25,2023/08/07,180,1136
0,0,0,1,650,0,0,0,0,roland,órgano roland vk-7 ,jhoniostramonio,Madrid,2023/07/24,2023/09/18,2023/08/07,138,1635
0,0,0,1,340,0,0,0,0,-,soporte o mesa electrico ,domingo,Murcia,2023/07/17,2023/06/29,2023/08/07,300,749
0,0,0,1,370,0,0,0,0,arturia,arturia keylab 61 mk ii negro ,selimorgan,Valencia,2023/07/17,2023/07/02,2023/08/07,264,1073
0,0,0,1,30,0,0,0,0,studio,fatar studio 49 ,Davo,Madrid,2023/07/17,2023/07/03,2023/08/07,208,394
0,0,0,1,95,0,0,0,0,tiptop audio ,hats808 ,dce,Sevilla,2023/08/03,2023/09/26,2023/08/07,54,300
0,0,0,1,699,0,0,0,0,yamaha,sintetizador yamaha mx88 como nuevo ,Khellus,Valencia,2023/07/17,2023/07/16,2023/08/07,229,728
0,0,0,1,350,0,0,0,0,dreadbox,dreadbox erebus v2 ,selimorgan,Valencia,2023/04/25,2023/08/27,2023/08/07,760,1073
0,0,0,1,350,0,0,0,0,emu,emu proteus 2000 ,jasynth,Madrid,2022/09/30,2023/08/28,2023/08/07,2713,769
0,0,0,1,695,0,0,0,0,elektron,elektron analog rythm mki ,granda79,Gipuzkoa,2023/07/24,2023/07/02,2023/08/07,261,733
0,0,0,1,100,0,0,0,0,studio,studio electronics atc-1 2600 filter cartridge ,FZappy,Barcelona,2021/09/21,2023/08/30,2023/08/07,1315,602
0,0,0,1,8,0,0,0,0,yamaha,manual y caja yamaha qy100 ,bioroide,Madrid,2022/10/11,2023/07/02,2023/08/07,439,845
0,0,0,1,1020,0,0,0,0,korg,korg prologue 8 polyphonic analogue synthesizer ,cheicon,Cádiz,2023/07/24,2023/07/18,2023/08/07,456,729
0,0,1,0,1020,0,0,0,0,-,kaoss pad 2 - delay stereo y más ,Pablo M. - Sullibass,Zaragoza,2023/04/05,2023/07/04,2023/08/07,533,1704
0,0,0,1,350,0,0,0,0,novation,novation drum station rack v1 ,cvsequencer,Barcelona,2023/03/21,2023/08/23,2023/08/07,891,1188
0,0,0,1,20,0,0,0,0,roland,roland mt-32 lista de presets ,Samsimo,Madrid,2022/07/03,2023/07/02,2023/08/07,941,729
0,0,0,1,10,0,0,0,0,-,equipo de estudio ,Nacho,Málaga,2023/08/05,2023/08/01,2023/08/07,203,489
0,0,0,1,1190,0,0,0,0,-,sequential take 5 envio incluido ,Aguilar242,Navarra,2023/08/02,2023/08/30,2023/08/07,192,861
0,0,0,1,480,0,0,0,0,roland,roland juno ds-61 ,Luis nvb,Sevilla,2023/03/15,2023/07/03,2023/08/07,940,771
0,0,0,1,850,0,0,0,0,yamaha,yamaha sk15 ,tomiwilli,Madrid,2023/08/04,2023/08/30,2023/08/07,130,986
0,0,0,1,220,0,0,0,0,arturia,arturia beatstep pro ,auron,Guadalajara,2023/05/30,2023/08/25,2023/08/07,163,549
0,1,0,0,220,0,0,0,0,erica synths ,drum synthesizer lxr-02 ,FZappy,Barcelona,2023/07/17,2023/08/28,2023/08/07,142,602
0,0,0,1,90,0,0,0,0,zoom,pedal zoom ms-70cdr ,Dave,Almería,2023/07/31,2023/07/01,2023/08/07,158,384
0,0,0,1,300,0,0,0,0,arturia,arturia minibrute 2s ,Joan,Barcelona,2023/04/27,2023/08/28,2023/08/07,863,392
0,0,0,1,350,0,0,0,0,verbos,verbos electronics dual four pole ,FZappy,Barcelona,2023/01/25,2023/06/30,2023/08/07,380,602
0,0,0,1,600,0,0,0,0,deepmind 12 ,behringer - rebajado ,elpiulas,Barcelona,2023/07/24,2023/09/16,2023/08/07,200,863
0,0,0,1,1050,0,0,0,0,elektron,"estuche doble a medida elektron syntakt, digitakt,digitone,etc y syntakt ",minahonda,Madrid,2023/06/18,2023/08/29,2023/08/07,1010,943
0,0,0,1,320,0,0,0,0,akai,akai mpk 249 ,jesus,Almería,2023/07/01,2023/08/30,2023/08/07,124,554
0,0,0,1,1950,0,0,0,0,-,leslie 147 autónomo ,windbass,Zaragoza,2023/05/26,2023/08/30,2023/08/07,243,859
0,0,0,1,845,0,0,0,0,yamaha,yamaha motif es8 ,Chermitos,Córdoba,2020/06/21,2023/06/25,2023/08/07,2696,942
0,0,0,1,600,0,0,0,0,e,vermona drm1 mk3 cv trigger & midi impoluta-600 e ,Rubén Perea,Málaga,2020/10/22,2023/08/26,2023/08/07,3042,1165
0,0,0,1,330,0,0,0,0,jomox,jomox m brane 1_1 ,Javier m,Córdoba,2023/02/03,2023/06/25,2023/08/07,285,750
0,0,0,1,1400,0,0,0,0,korg,korg minikorg 700 - 32 teclas 2022 ,Rubén herrera,Madrid,2023/08/02,2023/07/29,2023/08/07,263,1417
0,0,0,1,100,0,0,0,0,-,soporte triple para teclados con bandeja ,Mineapolix,Madrid,2023/05/24,2023/08/30,2023/08/07,531,1046
0,0,0,1,210,0,0,0,0,instruments,mutable instruments clouds clon ,Ablektro,Barcelona,2023/06/15,2023/08/23,2023/08/07,208,820
0,0,0,1,90,0,0,0,0,-,tiptop sd808 white ,Raul Q. de Orte,Barcelona,2023/04/13,2023/08/27,2023/08/07,308,1238
0,0,0,1,500,0,0,0,0,korg,korg minilogue bass ,Albertomf,Baleares,2023/08/03,2023/09/25,2023/08/07,108,924
